Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Orient_X,Orient_Y,Orient_Z,Pressure,Latitude,Longitude,Altitude,Speed
2025-03-23 17:20:05.158,-0.23688944,3.7447674,9.966106,0.11102467,0.16264275,-0.12339468,5.90625,10.25625,-40.162502,0.12445685,0.14638819,0.6723267,992.16156,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.178,-0.4953143,4.1635113,9.250652,0.12507457,-0.029779658,-0.12034036,5.68125,10.2375,-40.18125,0.12454263,0.14735554,0.67150664,992.16156,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.197,-0.4953143,4.3070807,9.0233345,0.08659008,0.04535671,-0.05070178,6.05625,9.76875,-40.162502,0.12604398,0.14881489,0.67044216,992.15985,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.217,-0.4019942,4.2568316,9.68136,0.07315106,0.22372922,0.033597562,5.8875003,9.918751,-40.256252,0.12652504,0.15168431,0.6701984,992.15985,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.237,-0.5455636,4.0414777,9.47797,0.08536835,0.04535671,0.05742129,5.7562504,10.03125,-39.675003,0.12652346,0.15326224,0.67060846,992.15717,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.257,-0.5599205,4.141976,9.420543,0.10002911,-0.057268575,0.07513637,5.71875,10.012501,-39.393753,0.12735093,0.15385723,0.67083484,992.15717,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.277,-0.48095736,4.0366917,9.174082,0.1226311,0.03252855,0.1545488,5.64375,10.25625,-39.28125,0.12863848,0.15458575,0.67129356,992.1547,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.297,-0.34217364,3.5940197,9.056833,0.027336199,0.11988221,0.1838703,5.6625004,9.84375,-38.86875,0.12903915,0.15552513,0.6725019,992.1547,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.317,-0.29910284,3.5270207,9.370294,-0.07651082,0.075289086,0.15271619,5.7937503,9.4125,-39.225002,0.1282607,0.15544826,0.6739801,992.1479,37.8872385,127.73980232,136.078857421875,0.0
2025-03-23 17:20:05.338,-0.11964113,3.6394832,9.877572,-0.041080657,0.003817905,0.12522727,6.3750005,9.31875,-39.506252,0.12735866,0.15428461,0.67531765,992.1479,37.8872385,127.73980232,136.078857421875,0.0
