timestamp,pressure,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mag_bias_x,mag_bias_y,mag_bias_z,game_x,game_y,game_z,game_w,rot_x,rot_y,rot_z,rot_w,rot_accuracy,step
1763545029936,1009.76825,0.07537391,4.8999023,8.478369,0.04940369,-0.054061532,0.049480047,54.3375,-42.28125,24.656252,46.950733,0.3361091,49.741684,0.16371617,0.15443894,0.68853414,0.68939567,0.030489309,0.22299053,0.9687338,0.1044053,-1.0,0
1763545029961,1009.76825,0.15672988,4.8209395,8.971889,-0.16684245,0.108886644,0.05253437,52.893753,-44.193752,26.775002,46.950733,0.3361091,49.741684,0.16409728,0.15526931,0.68884164,0.68881106,0.030363878,0.22386271,0.9685601,0.10418638,-1.0,0
1763545029987,1009.77606,0.25184458,4.6965127,9.6071825,-0.12560907,0.11285727,0.064140804,52.29375,-43.631252,26.04375,46.950733,0.3361091,49.741684,0.16198999,0.15543611,0.6902503,0.6878615,0.02887123,0.2226378,0.9689441,0.10366391,-1.0,0
1763545030013,1009.78314,0.3792624,4.807779,9.643674,0.027259842,0.063377224,0.080634154,55.2,-43.818752,24.50625,46.950733,0.3361091,49.741684,0.16212511,0.15568762,0.6908957,0.68712443,0.028915599,0.22290598,0.96894073,0.103105046,-1.0,0
1763545030038,1009.78314,0.5306084,4.883751,8.432905,0.27175847,-0.13836087,0.060017463,52.162502,-44.268753,26.400002,46.950733,0.3361091,49.741684,0.16433007,0.15633142,0.69119644,0.68615127,0.03044859,0.22475936,0.9684668,0.10309284,-1.0,0
1763545030063,1009.76996,0.30987054,4.901697,7.624729,0.21907139,-0.12156209,0.042760536,52.2,-43.275,27.2625,46.950733,0.3361091,49.741684,0.16812831,0.15711118,0.69097906,0.6852714,0.03332235,0.22768547,0.9675663,0.104232475,-1.0,0
1763545030088,1009.7575,0.06699903,5.2019963,7.367501,0.08513928,-0.06062833,0.07895427,54.225002,-43.55625,25.66875,46.950733,0.3361091,49.741684,0.17162123,0.1583007,0.69061387,0.68449944,0.035633106,0.23074496,0.9666525,0.10521381,-1.0,0
1763545030113,1009.7575,0.59700924,5.3742795,8.114061,-0.1343139,0.05574141,0.03695732,51.73125,-44.193752,27.056252,46.950733,0.3361091,49.741684,0.1726047,0.15867123,0.69164276,0.6831262,0.03617721,0.2316466,0.9665993,0.103522204,-1.0,0
1763545030138,1009.75507,0.20997019,5.176872,8.475976,-0.09705114,0.066431545,-0.05421425,50.5125,-43.6875,26.85,46.950733,0.3361091,49.741684,0.17168093,0.15829399,0.6921417,0.6829411,0.035734892,0.23076904,0.9668541,0.1032563,-1.0,0
1763545030163,1009.75507,-0.4671986,5.0847483,8.743972,-0.045891218,-0.015729768,-0.037568185,50.60625,-43.818752,28.06875,46.950733,0.3361091,49.741684,0.17051916,0.15811186,0.6917796,0.6836409,0.034993045,0.22989482,0.9669823,0.10425513,-1.0,0
1763545030189,1009.76337,-0.37268212,5.0829535,8.620742,0.09644028,0.1226311,0.11102467,51.318752,-43.237503,27.187502,46.950733,0.3361091,49.741684,0.17065206,0.15846874,0.6920622,0.683239,0.034832224,0.2302633,0.96697235,0.103585765,-1.0,0
1763545030214,1009.75653,-0.2440679,5.258228,8.092526,0.13248129,0.12538,0.10476331,52.912502,-43.443752,26.118752,46.950733,0.3361091,49.741684,0.1706161,0.15993696,0.69280565,0.68215156,0.033823304,0.23139939,0.96690613,0.101994246,-1.0,0
1763545030239,1009.75653,-0.38703907,5.483153,7.382456,0.053679742,0.008093959,0.062460925,52.818752,-43.3125,24.581251,46.950733,0.3361091,49.741684,0.17138831,0.16229343,0.69372827,0.6804616,0.032908734,0.23373091,0.9665967,0.099888384,-1.0,0
1763545030264,1009.7482,-0.26799613,5.5950174,7.225726,-0.17722714,-0.09957096,0.0029016077,50.756252,-43.912502,26.831251,46.950733,0.3361091,49.741684,0.17108504,0.16084436,0.69377387,0.68083537,0.033607207,0.23240387,0.96685123,0.10028815,-1.0,0
1763545030289,1009.76117,-0.18783657,5.346762,9.855438,-0.4579195,0.18249585,-0.1924224,51.80625,-44.550003,26.906252,46.950733,0.3361091,49.741684,0.16868971,0.15814167,0.69365853,0.6821824,0.033427056,0.22879606,0.96759605,0.10145403,-1.0,0
1763545030314,1009.76117,-1.1760724,5.195416,10.161121,-0.21876594,0.42378744,-0.16371176,51.750004,-44.175003,25.66875,46.950733,0.3361091,49.741684,0.15966772,0.15849794,0.69322324,0.6847088,0.026099162,0.22345963,0.96885216,0.10348974,-1.0,0
1763545030339,1009.75507,-1.5176477,5.1792645,8.900104,0.08758274,0.46792242,-0.01282816,52.912502,-42.075,25.725,46.950733,0.3361091,49.741684,0.15690926,0.16252103,0.6936455,0.6839754,0.021384506,0.22489174,0.9687482,0.10243681,-1.0,0
1763545030364,1009.7502,-1.1670992,5.1499524,7.6271224,0.18608469,0.25411975,0.07086031,54.525,-42.15,27.375002,46.950733,0.3361091,49.741684,0.15649214,0.16574104,0.69411606,0.68281984,0.018946247,0.22715835,0.96844256,0.100792736,-1.0,0
1763545030389,1009.7502,-0.72263247,4.9698925,8.328219,0.07628174,-0.09224058,0.045662142,51.787502,-43.18125,26.831251,46.950733,0.3361091,49.741684,0.15732725,0.16680871,0.69435775,0.6821219,0.018875983,0.2285185,0.96822107,0.09985444,-1.0,0
1763545030414,1009.76117,-0.6430711,5.0572305,8.645866,0.1512654,-0.0061086477,0.068722285,52.687504,-42.975002,27.956251,46.950733,0.3361091,49.741684,0.15970239,0.16801298,0.69448614,0.68114305,0.019977333,0.2309418,0.96771216,0.09899498,-1.0,0
1763545030440,1009.76117,-0.47018966,5.428716,8.264212,0.19616395,0.031001387,0.09911281,51.300003,-41.98125,26.04375,46.950733,0.3361091,49.741684,0.16099462,0.16960587,0.6948179,0.6801049,0.019946,0.23299697,0.96734357,0.097780146,-1.0,0
1763545030465,1009.7514,-0.69152576,5.736792,8.053044,0.11675153,-0.05329795,-0.003817905,52.331253,-43.36875,26.325,46.950733,0.3361091,49.741684,0.16254184,0.17066482,0.69486964,0.67941874,0.020441055,0.23479457,0.9669777,0.09699344,-1.0,0
1763545030491,1009.75214,-1.3274183,5.6907306,8.023732,0.09628756,-0.033597562,0.0129808765,52.74375,-43.350002,28.44375,46.950733,0.3361091,49.741684,0.16475718,0.17223321,0.69428235,0.67908967,0.02105865,0.23741469,0.96636814,0.09655765,-1.0,0
1763545030516,1009.75214,-0.74476606,5.9324055,8.827721,0.008781182,-0.06780599,0.11759147,51.975002,-43.03125,25.575,46.950733,0.3361091,49.741684,0.16561924,0.17257413,0.6945476,0.67852205,0.021409366,0.2382293,0.9662646,0.095504805,-1.0,0
1763545030541,1009.7631,-0.60658056,5.953343,9.62812,0.038408123,-0.07742711,0.13836087,51.825,-43.800003,25.931252,46.950733,0.3361091,49.741684,0.16638772,0.17238349,0.6951088,0.6778074,0.022090102,0.2385644,0.96627116,0.09444105,-1.0,0
1763545030567,1009.76605,-0.4139583,6.087341,9.799805,0.1503491,-0.123547405,0.17883067,50.9625,-43.537502,28.331251,46.950733,0.3361091,49.741684,0.1695575,0.1723274,0.6964294,0.6756772,0.024543341,0.24050799,0.9659914,0.09172895,-1.0,0
1763545030592,1009.76605,0.00059820566,6.3972116,9.303893,0.20395248,-0.16126831,0.18096869,50.475002,-42.975002,29.118752,46.950733,0.3361091,49.741684,0.17239095,0.1725619,0.6969563,0.67435575,0.026560824,0.24246809,0.96559364,0.09018135,-1.0,0
1763545030617,1009.76166,0.6017949,6.707082,8.733205,-0.12881611,-0.16493349,0.05665771,52.2,-43.275,27.2625,46.950733,0.3361091,49.741684,0.17425142,0.17261009,0.6974264,0.6733786,0.027974956,0.24367027,0.9653518,0.08909609,-1.0,0
1763545030642,1009.76166,0.6269195,6.1507506,9.357731,-0.30596688,-0.17684536,-0.0923933,51.80625,-42.43125,25.85625,46.950733,0.3361091,49.741684,0.17496738,0.17087099,0.6976646,0.67338973,0.029639952,0.24275903,0.9655378,0.08902953,-1.0,0
1763545030667,1009.7675,-0.062213387,5.4484572,9.918848,-0.40416342,-0.066889696,-0.12873976,52.85625,-43.6875,26.1375,46.950733,0.3361091,49.741684,0.1721041,0.1651326,0.6969068,0.6763375,0.031129863,0.23647311,0.96673787,0.092354126,-1.0,0
1763545030693,1009.77386,-0.3702893,4.7192445,10.34836,-0.28168502,0.111635536,0.11942407,51.3375,-41.9625,24.187502,46.950733,0.3361091,49.741684,0.16880272,0.16312598,0.6975299,0.67701375,0.029748706,0.23285073,0.96767014,0.09225015,-1.0,0
1763545030717,1009.77386,0.45882374,4.6450667,10.632507,-0.11766783,-0.12095123,0.17989968,50.625004,-42.43125,26.1375,46.950733,0.3361091,49.741684,0.16619688,0.16182001,0.6989193,0.6765388,0.028462317,0.23021081,0.9684848,0.09071962,-1.0,0
1763545030742,1009.7702,1.1228321,4.342375,10.652248,0.076739885,-0.2819141,0.13377939,48.768753,-42.131252,26.94375,46.950733,0.3361091,49.741684,0.1689933,0.15811835,0.70044565,0.67514133,0.03293147,0.22907567,0.9688125,0.088556044,-1.0,0
1763545030767,1009.7426,1.4464613,3.7854455,9.45165,0.18471023,-0.072540194,0.057574004,51.112503,-41.5125,25.725,46.950733,0.3361091,49.741684,0.17079376,0.15843874,0.7005003,0.6745561,0.034178164,0.23044565,0.9684729,0.088243596,-1.0,0
1763545030792,1009.7426,0.73818576,3.321836,7.806584,-0.028787002,0.03970621,-0.049938194,49.74375,-41.662502,26.962502,46.950733,0.3361091,49.741684,0.17044744,0.16030543,0.7004807,0.674223,0.032825503,0.23167358,0.96821684,0.0883513,-1.0,0
1763545030817,1009.72455,0.7746763,3.5587256,7.6779695,-0.22136213,-0.48548478,0.049174614,50.062504,-40.875,25.95,46.950733,0.3361091,49.741684,0.17183737,0.15534185,0.7002033,0.6753194,0.037068803,0.2286593,0.96866393,0.08961578,-1.0,0
1763545030842,1009.72455,1.2382857,3.6729827,7.5349984,-0.34445137,-0.5192351,0.024587307,49.875004,-42.506252,27.000002,46.950733,0.3361091,49.741684,0.17325081,0.14941944,0.7000397,0.6764632,0.041923977,0.22490974,0.96923065,0.090828955,-1.0,0
1763545030867,1009.7199,0.16031912,4.1018963,8.502297,-0.36094472,-0.23915356,0.25320345,49.162502,-41.081253,25.143751,46.950733,0.3361091,49.741684,0.17298524,0.14469567,0.7001756,0.6774167,0.044717696,0.22104537,0.9699119,0.09170712,-1.0,0
1763545030893,1009.7243,0.7728817,3.3415768,8.513064,-0.29100072,-0.23777911,0.30039275,47.79375,-41.23125,26.062502,46.950733,0.3361091,49.741684,0.17256145,0.1402283,0.7019378,0.67664015,0.04712418,0.21730335,0.9708249,0.08976396,-1.0,0
1763545030917,1009.7243,0.64905316,3.336193,8.287541,-0.1353829,-0.15073088,0.07086031,47.23125,-40.40625,26.081251,46.950733,0.3361091,49.741684,0.17279118,0.13399541,0.7043187,0.6753692,0.05113918,0.21259435,0.9719139,0.087016426,-1.0,0
1763545030943,1009.72015,0.88354975,4.2723846,7.945368,0.35453063,-0.21456626,-0.07024945,47.475002,-42.018753,27.075,46.950733,0.3361091,49.741684,0.17321825,0.13526571,0.7039257,0.6754163,0.05069558,0.21384884,0.9716296,0.087375715,-1.0,0
1763545030967,1009.7204,0.8877372,4.28734,8.217551,0.48097965,-0.5401572,-0.17608178,47.737503,-40.85625,25.425001,46.950733,0.3361091,49.741684,0.17700297,0.13639073,0.7026376,0.6755501,0.052986074,0.21708283,0.97069174,0.08845923,-1.0,0
1763545030993,1009.7204,1.2424731,4.2370906,8.3013,0.63094693,-0.5551234,-0.25778493,47.23125,-43.162502,27.768751,46.950733,0.3361091,49.741684,0.19124784,0.13750039,0.69638586,0.67791194,0.06347171,0.22683349,0.96726257,0.09445098,-1.0,0
1763545031018,1009.70013,1.3669,4.273581,8.213364,0.77969253,-0.123547405,-0.284663,49.7625,-41.86875,23.737501,46.950733,0.3361091,49.741684,0.19690819,0.14232814,0.69326514,0.67849344,0.06493107,0.23412408,0.96516615,0.097078465,-1.0,0
1763545031043,1009.67523,0.994816,5.128417,7.171888,0.7105121,0.28924447,0.088269964,47.737503,-42.0,29.5125,46.950733,0.3361091,49.741684,0.19991358,0.15008505,0.69192624,0.67730874,0.062445015,0.24205701,0.9633766,0.097029015,-1.0,0
1763545031069,1009.67523,1.0426725,5.456832,6.8859453,0.5342776,-0.088269964,0.031001387,47.756252,-43.48125,27.73125,46.950733,0.3361091,49.741684,0.20726989,0.15965663,0.6911734,0.67366785,0.062217724,0.25412598,0.96051407,0.09466604,-1.0,0
1763545031095,1009.6774,1.1276177,6.1639113,7.344171,0.47975793,-0.37843072,0.049174614,47.41875,-42.787502,29.737501,46.950733,0.3361091,49.741684,0.21324264,0.16049802,0.68992525,0.6728827,0.06640437,0.25850046,0.9590318,0.09500475,-1.0,0
1763545031120,1009.6774,1.2065809,6.129813,7.4063845,0.38369945,0.03970621,-0.04780017,47.60625,-42.65625,29.868752,46.950733,0.3361091,49.741684,0.21793912,0.1619434,0.68824226,0.6727551,0.069229245,0.2625461,0.95761615,0.09616746,-1.0,0
1763545031145,1009.68353,1.9651057,6.387042,7.872985,0.21769693,0.11728604,-0.020158539,48.393753,-43.6875,30.91875,46.950733,0.3361091,49.741684,0.22134253,0.16734506,0.68710333,0.671485,0.06865528,0.2688556,0.9558844,0.09637528,-1.0,0
1763545031170,1009.69183,2.3264217,6.262615,8.891729,0.09873102,-0.024587307,-0.1924224,49.3875,-44.0625,28.06875,46.950733,0.3361091,49.741684,0.22224276,0.16816628,0.6856555,0.67246175,0.068982154,0.27002442,0.9553125,0.0985205,-1.0,0
1763545031195,1009.69183,0.1788635,5.9030933,10.337592,-0.024205517,0.08796453,-0.2593121,49.0125,-42.881252,29.587502,46.950733,0.3361091,49.741684,0.22238547,0.16867973,0.683323,0.67465657,0.06886921,0.27049062,0.9548205,0.1020276,-1.0,0
1763545031221,1009.71796,-0.31944183,6.009574,10.642078,0.073685564,0.06994402,-0.060322896,48.2625,-45.1875,29.79375,46.950733,0.3361091,49.741684,0.22115828,0.16963074,0.68186516,0.67629457,0.06724768,0.27048716,0.9547272,0.10397327,-1.0,0
1763545031245,1009.74066,-0.40558344,6.0430737,9.362516,-0.032299474,0.30436337,0.159283,49.912502,-44.381252,28.331251,46.950733,0.3361091,49.741684,0.21859187,0.17237373,0.6831856,0.67510176,0.06326502,0.27109528,0.9551164,0.10127969,-1.0,0
1763545031270,1009.74066,0.5605187,5.91087,9.070593,-0.41210467,0.37369654,0.19547673,49.18125,-42.225002,28.143751,46.950733,0.3361091,49.741684,0.21372828,0.17185739,0.68587923,0.67405856,0.059737243,0.26766807,0.9565886,0.09860761,-1.0,0
1763545031295,1009.77704,0.081954174,3.9798622,12.784253,-0.69692034,0.64400417,-0.038026333,48.562504,-42.300003,28.81875,46.950733,0.3361091,49.741684,0.20565225,0.16936411,0.6884101,0.67462176,0.054946963,0.26068732,0.9589311,0.097334966,-1.0,0
1763545031320,1009.77704,-1.0953146,4.039683,11.85524,-0.15157083,0.6244565,0.017104214,49.29375,-42.45,26.906252,46.950733,0.3361091,49.741684,0.19059813,0.17127427,0.6922622,0.67461884,0.041712195,0.25282922,0.96204376,0.09385745,-1.0,0
1763545031345,1009.79315,-1.2975081,4.5206404,9.1052885,0.24365869,0.26572618,0.123089254,49.818752,-42.768753,27.018751,46.950733,0.3361091,49.741684,0.19005278,0.17443688,0.6931351,0.6730643,0.039133005,0.2549841,0.96181697,0.091432236,-1.0,0
1763545031371,1009.77826,0.1268196,4.473382,6.486344,-0.16073379,0.021227552,-0.039553493,49.631252,-42.91875,27.50625,46.950733,0.3361091,49.741684,0.19087534,0.1759087,0.69367296,0.6718933,0.038706075,0.25666925,0.9615558,0.08962843,-1.0,0
1763545031396,1009.77826,-0.17826529,3.778267,7.417152,-0.46708247,0.07131846,-0.1838703,48.525,-41.04375,28.29375,46.950733,0.3361091,49.741684,0.1859225,0.17293759,0.693391,0.6743399,0.038199786,0.2554063,0.9618941,0.08982286,-1.0,0
1763545031421,1009.7778,-0.9068798,3.3200414,8.650652,-0.5359575,0.28817546,-0.15347977,48.61875,-42.037502,28.500002,46.950733,0.3361091,49.741684,0.17996435,0.17148238,0.69379175,0.6759139,0.032746386,0.2464164,0.9642491,0.09181699,-1.0,0
1763545031447,1009.7619,-0.33140594,3.388835,8.396415,0.031535894,0.07498365,0.1339321,48.43125,-41.662502,26.94375,46.950733,0.3361091,49.741684,0.1755668,0.17104556,0.6948778,0.67606544,0.029432723,0.24333932,0.96525043,0.09061602,-1.0,0
1763545031472,1009.7619,-0.033499517,3.6424742,6.9415784,0.24136795,-0.11026109,0.17577635,47.98125,-41.5875,27.768751,46.950733,0.3361091,49.741684,0.17514502,0.17139125,0.6958533,0.6750833,0.028796623,0.24335466,0.9654272,0.08887921,-1.0,0
1763545031497,1009.7358,0.27756742,3.7507496,5.968298,0.20578507,-0.17470732,0.16233732,50.1375,-42.73125,25.893751,46.950733,0.3361091,49.741684,0.18041563,0.17195405,0.69682354,0.67254657,0.032475796,0.24710995,0.9646154,0.086017944,-1.0,0
1763545031522,1009.7358,0.1902294,3.8650067,6.0364933,0.03092503,-0.06918044,0.12858704,49.18125,-40.10625,27.393751,46.950733,0.3361091,49.741684,0.18140264,0.17154902,0.69747293,0.67171097,0.03350126,0.24741393,0.9645952,0.08497139,-1.0,0
1763545031547,1009.7282,0.10229317,4.237689,8.099107,0.017027855,0.13637556,0.12996148,47.2125,-41.90625,26.475,46.950733,0.3361091,49.741684,0.18064529,0.1712091,0.6985443,0.6708879,0.033075705,0.2466805,0.9649292,0.083464615,-1.0,0
1763545031572,1009.72284,0.23090738,4.4111686,8.090134,0.23831362,-0.0027488915,0.08872811,47.8875,-42.09375,27.806252,46.950733,0.3361091,49.741684,0.18000816,0.17198907,0.6995936,0.66976535,0.032021366,0.24689634,0.9650637,0.081663474,-1.0,0
1763545031597,1009.72284,-0.09990034,4.9046884,7.785647,0.4325686,-0.24556763,0.01924224,49.0875,-42.09375,26.437502,46.950733,0.3361091,49.741684,0.18616512,0.17473069,0.6987246,0.6682781,0.03504721,0.25290304,0.96346694,0.080890164,-1.0,0
1763545031622,1009.72235,-0.863809,5.1421757,7.899306,0.40859216,-0.13209951,0.1594357,48.093754,-40.96875,29.250002,46.950733,0.3361091,49.741684,0.1913714,0.17589998,0.6974742,0.6678068,0.03825412,0.25710008,0.9622323,0.08090215,-1.0,0
1763545031647,1009.72894,-0.01794617,5.2426744,8.212168,0.30153814,0.076052666,0.25992295,50.1375,-43.237503,27.937502,46.950733,0.3361091,49.741684,0.1950107,0.1777971,0.6974836,0.66624,0.03974548,0.26088557,0.9612992,0.07913846,-1.0,0
1763545031672,1009.72894,0.93260264,5.371289,8.927621,0.25465426,-0.021685699,0.22510368,49.987503,-42.6375,27.45,46.950733,0.3361091,49.741684,0.19898638,0.18118285,0.6996809,0.6618337,0.04063529,0.2660293,0.9602552,0.07407526,-1.0,0
1763545031697,1009.7424,0.81834537,7.0247293,10.360922,0.12851068,-0.062460925,-0.032070402,46.74375,-43.987503,29.8875,46.950733,0.3361091,49.741684,0.20167476,0.1807119,0.6997224,0.6611045,0.043076992,0.267346,0.9598131,0.07368345,-1.0,0
1763545031722,1009.7424,0.2835495,7.368697,10.033105,0.1419497,0.049174614,-0.06459895,47.5125,-42.412502,29.400002,46.950733,0.3361091,49.741684,0.20305808,0.1811858,0.69918543,0.6611194,0.043885108,0.26857957,0.9593966,0.07414348,-1.0,0
1763545031747,1009.76874,1.006182,7.3836527,9.6783695,0.047571093,0.011300999,-0.1244637,47.381252,-42.300003,29.56875,46.950733,0.3361091,49.741684,0.20383905,0.18358804,0.6976646,0.66182256,0.04288845,0.27095297,0.95868254,0.075318664,-1.0,0
1763545031772,1009.79803,1.4267205,6.6717877,10.098908,-0.154167,-0.14782928,-0.27504188,46.143753,-43.29375,29.75625,46.950733,0.3361091,49.741684,0.20366175,0.18216228,0.6958784,0.6641477,0.043690827,0.26972637,0.95874494,0.078402475,-1.0,0
1763545031798,1009.79803,0.7818548,4.4835515,11.753545,-0.4237111,0.15363249,-0.32330018,48.693752,-41.775,27.69375,46.950733,0.3361091,49.741684,0.201615,0.17961311,0.69403684,0.6673855,0.043710746,0.2664561,0.95934856,0.08210274,-1.0,0
1763545031822,1009.8215,0.56410795,4.141378,11.941979,-0.29680392,0.35888305,-0.25534147,49.66875,-42.675003,28.25625,46.950733,0.3361091,49.741684,0.19710088,0.17800936,0.69307363,0.67015886,0.041214556,0.26236895,0.96034354,0.084877715,-1.0,0
1763545031847,1009.8244,-0.44745782,3.9960139,11.305489,-0.013515383,0.24602579,-0.15424335,49.0125,-42.881252,30.35625,46.950733,0.3361091,49.741684,0.18956922,0.17975093,0.6922942,0.6726677,0.034166314,0.2589972,0.9613491,0.08695356,-1.0,0
1763545031872,1009.8244,0.45164528,4.0767717,8.184649,0.32994333,-0.3442223,0.24113888,47.831253,-42.35625,28.29375,46.950733,0.3361091,49.741684,0.19202015,0.18029864,0.6919672,0.67216223,0.03553075,0.26099217,0.96084154,0.08604749,-1.0,0
