Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Orient_X,Orient_Y,Orient_Z,Pressure,Latitude,Longitude,Altitude,Speed
2025-04-06 16:01:51.393,0.76331043,3.1848469,10.061819,-0.12110394,0.2764163,-0.005726857,-15.76875,-283.81876,963.9563,0.11975117,0.11574703,0.721626,997.1059,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.412,0.72023964,2.9886355,10.059426,-0.0056504994,0.27214026,-0.07108939,-15.618751,-283.89377,963.8438,0.11766832,0.115975946,0.7220474,997.1059,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.431,0.4977071,2.87378,9.889536,0.059712034,0.21105379,-0.15661046,-15.525001,-283.80002,964.1438,0.11617532,0.116799325,0.7218096,997.1081,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.451,0.1268196,3.0005996,9.817751,0.032833982,0.04612029,-0.18837543,-15.843751,-284.00626,964.29376,0.115130015,0.117412426,0.72094184,997.1081,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.471,0.14356937,2.993421,9.856036,0.015729768,-0.1395826,-0.14317143,-15.76875,-284.34375,964.2188,0.11504071,0.11709265,0.7198545,997.1176,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.492,0.22492532,2.9886355,9.664611,0.045051277,-0.26542073,-0.115071654,-15.50625,-284.08127,964.31256,0.11598779,0.115733325,0.718865,997.1176,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.512,0.43788654,3.2422748,9.487542,0.034666575,-0.3167334,-0.08697187,-15.543751,-284.26877,964.2,0.11807378,0.11381851,0.7178757,997.1242,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.532,0.45702913,3.35713,9.332008,-0.0050396346,-0.36560258,-0.006948587,-15.712501,-284.1375,963.78754,0.12137133,0.111210644,0.7169627,997.1242,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.552,0.5455636,3.034099,8.9348,-0.052687086,-0.51221013,0.011988222,-16.0125,-283.6875,963.8063,0.12458995,0.10811893,0.7165092,997.1147,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.573,0.5288138,2.821138,8.855837,-0.10827578,-0.49449503,-0.05459604,-16.518751,-283.78125,963.525,0.12802097,0.10360522,0.71592337,997.1147,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.592,0.27038896,3.062813,9.348758,-0.066736974,-0.25686863,-0.03932442,-16.96875,-283.55627,963.2438,0.12996952,0.10009546,0.71520776,997.1091,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.613,0.38763726,2.9599216,9.470792,0.13179408,-0.1065959,-0.028939718,-17.118752,-283.5,963.6375,0.13105947,0.09901953,0.71471137,997.1091,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.632,0.4761717,2.8187451,8.702696,0.19165882,-0.08460477,-0.08025236,-17.475,-283.5,963.6563,0.13205206,0.09930424,0.71432614,997.10394,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.652,0.70588267,2.9623144,7.5924263,-0.011759147,-0.13897173,-0.13523018,-17.625,-283.46252,963.9563,0.13391948,0.09987143,0.7131693,997.10394,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.673,0.37806597,2.9862428,8.078169,-0.26648977,-0.07971785,-0.20120358,-17.53125,-283.21875,964.3875,0.13442223,0.098427884,0.7119513,997.09393,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.692,-0.124426775,3.1609187,9.446864,-0.26710063,0.018631376,-0.19509494,-17.493752,-283.21875,964.1438,0.13235378,0.09704654,0.7107754,997.09393,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.716,-0.0047856453,3.1441689,9.432507,0.063377224,-0.03573559,-0.14439316,-17.34375,-283.18127,963.9563,0.1299785,0.0975401,0.70941585,997.0837,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.732,0.06460621,2.9503503,8.2049885,0.17272201,-0.05650499,-0.13889538,-17.23125,-282.91876,963.6938,0.130423,0.09840227,0.7085018,997.0837,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.752,0.74177504,2.7828526,7.542177,0.054825112,0.062002774,-0.19692753,-17.306252,-282.84375,963.6563,0.1311263,0.09955213,0.707571,997.0837,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.772,0.10049855,3.629912,9.159725,-0.16569707,0.5109884,-0.30932665,-17.00625,-282.48752,963.37506,0.12953825,0.10115391,0.70572215,997.0793,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.792,-0.79441714,4.2161536,10.877771,-0.028863361,0.8616248,-0.12484549,-16.96875,-282.35626,963.54376,0.12417956,0.105872676,0.70462006,997.06903,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.813,-1.8711873,4.7138605,12.794423,0.62842715,1.2244785,0.22945608,-16.81875,-282.6375,963.6938,0.116114736,0.11730176,0.7056473,997.06903,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.833,-1.1437693,3.6394832,11.892328,1.1391101,1.3759729,0.3992765,-16.63125,-282.67502,963.93756,0.11212262,0.13200329,0.707883,997.0932,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.852,0.33260235,1.8999012,8.554341,0.6522509,0.16768238,0.12072215,-16.143751,-282.7875,964.35004,0.111322016,0.14657128,0.7100724,997.0932,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.872,-1.0049855,3.8907297,8.523234,0.0810923,-0.03084867,0.1494328,-15.618751,-283.18127,965.025,0.113928005,0.14728238,0.71021456,997.1215,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.891,0.60777694,3.8069808,7.396215,0.18310672,0.47494736,0.36506808,-15.168751,-283.23752,965.5688,0.113578916,0.15001822,0.7113576,997.1215,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.912,0.7848458,3.2685957,8.989835,-0.11194097,0.34666577,0.09689843,-14.83125,-283.96875,966.30005,0.11282856,0.15155604,0.7140494,997.07733,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.933,0.47377887,3.694518,9.626326,0.048716467,0.42607817,-0.020387612,-14.587501,-284.625,966.9563,0.11006551,0.15332188,0.7154575,997.07733,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.952,-1.6079768,3.7447674,10.085748,0.21914774,0.54947287,-0.14805835,-14.681251,-285.13126,967.4438,0.10758943,0.15683067,0.715378,997.0246,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.972,-0.58624154,3.0436704,7.745567,0.36942047,0.38637197,-0.10224349,-14.3625,-285.35626,967.5938,0.104137026,0.1646633,0.71428597,997.0246,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:51.992,1.6390835,1.4644074,5.9748783,0.28084508,-0.20250167,-0.32337654,-13.9875,-285.31876,967.91254,0.10641461,0.16567896,0.71299833,996.9357,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.013,-1.5816557,4.4051867,5.9030933,-0.8003856,-0.7449496,-0.28305948,-13.556251,-285.1875,968.3438,0.10820228,0.16274779,0.7105916,996.9357,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.033,-2.115255,4.3070807,12.74178,-1.444848,-0.5891791,-0.2201404,-12.95625,-284.7,968.06256,0.104923025,0.15356791,0.70988905,996.8459,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.054,0.09092726,2.9838498,13.576876,-0.28848088,0.36132652,-0.20609051,-12.900001,-284.41876,968.17505,0.096042305,0.14422436,0.7100525,996.8459,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.072,0.10049855,2.6225336,12.095718,0.5771145,0.3460549,-0.2635118,-12.618751,-283.93127,967.98755,0.09391029,0.14533597,0.70931643,996.8254,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.092,-0.1794617,3.8644085,9.178867,0.83917546,-0.29290965,-0.29161158,-12.4875,-283.48126,967.16254,0.097423844,0.15336677,0.7061566,996.8254,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.113,-1.3710874,4.601398,8.685946,0.57772535,-0.9758565,-0.14439316,-12.468751,-283.14377,967.0688,0.10386226,0.15482716,0.70366013,996.8254,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.134,-2.143969,4.022335,8.140383,0.30222535,-1.2428044,0.2239583,-12.50625,-283.29376,966.93756,0.11953427,0.14904365,0.7007781,996.8527,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.152,-1.2299109,4.0701914,5.0129633,-0.3281871,0.13530655,0.41271552,-13.181251,-283.81876,966.67505,0.12616801,0.14539395,0.70081645,996.8769,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.173,-0.6652047,3.3044882,7.690532,-0.7118102,0.62583095,0.6332377,-13.89375,-284.23126,966.8813,0.122038215,0.14416677,0.70473105,996.8769,37.88837558,127.73986306,144.7791748046875,0.0
2025-04-06 16:01:52.194,0.44985065,3.6275191,10.320244,-0.6207913,0.64660037,0.4982366,-14.38125,-284.36252,966.54376,0.11181289,0.14224719,0.7117553,996.9194,37.88837558,127.73986306,144.7791748046875,0.0
