Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Orient_X,Orient_Y,Orient_Z,Pressure,Latitude,Longitude,Altitude,Speed
2025-03-23 17:44:55.163,0.93559366,4.752146,7.7001033,0.065286174,-0.23693918,-0.053221595,-33.956253,-6.99375,-32.268753,0.18073112,0.15731241,0.6976495,992.28705,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.183,0.023928227,4.5415773,8.1020975,-0.14790563,-0.008475749,-0.023900084,-34.18125,-7.1062503,-32.625,0.18277964,0.15688372,0.69686913,992.2797,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.203,0.33499518,4.4004006,9.016156,-0.13691007,0.10636683,0.08422298,-34.4625,-7.18125,-32.325,0.1808186,0.15675761,0.6972267,992.2797,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.223,0.66999036,4.4578285,9.116654,-0.0049632764,-0.013362667,0.06956223,-34.3875,-6.95625,-32.41875,0.17939036,0.15607218,0.6981945,992.2846,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.243,0.64606214,4.5296135,8.738588,0.07933606,-0.100105464,0.029856017,-34.3875,-7.0312505,-32.475002,0.1804827,0.15509702,0.6985849,992.2846,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.263,0.51206404,4.5966125,8.788837,0.04696023,-0.009697478,0.018249584,-34.237503,-6.7500005,-32.175003,0.18154056,0.15489742,0.69858605,992.3,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.283,0.2847459,4.599005,8.839087,0.0060322895,0.05688678,-0.025121814,-34.350002,-6.6375003,-32.475002,0.18158956,0.15520206,0.6985901,992.3,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.303,-0.22731815,4.5296135,8.58784,-0.020845762,0.050778136,-0.015958842,-34.3875,-6.6000004,-32.362503,0.18098915,0.15575643,0.6984863,992.3049,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.323,-0.059820566,4.4674,8.7673025,-0.026954409,-0.04329504,0.053679742,-34.18125,-6.6562505,-32.381252,0.17995474,0.1565222,0.6983905,992.3049,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.343,0.28713873,4.6971107,8.630911,0.07017309,-0.044516772,0.050625417,-34.3125,-6.7875004,-32.193752,0.18012765,0.15639661,0.6986593,992.30536,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.363,0.6556334,4.87418,8.32463,0.013973532,-0.06772963,0.03657553,-33.956253,-6.8625,-32.25,0.18123014,0.15670364,0.69867885,992.30536,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.383,0.72741807,4.7952166,8.405986,-0.097814724,0.042836893,-0.045280352,-33.975002,-6.61875,-32.11875,0.18218136,0.15648079,0.6986836,992.3046,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.403,0.37088752,4.575077,8.987442,-0.13263401,0.010461059,-0.091706075,-34.068752,-6.6562505,-32.34375,0.18136832,0.15595938,0.698449,992.3046,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.423,-0.0023928226,4.5487556,9.29133,-0.035506517,-0.10193806,-0.049556404,-33.80625,-6.6562505,-32.41875,0.18043779,0.15527798,0.69798714,992.3044,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.444,0.5838487,4.6564326,9.131011,0.042684175,-0.13492475,-0.021456625,-34.125,-6.7500005,-32.550003,0.18075444,0.1545844,0.69753665,992.30975,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.463,0.69152576,4.776074,8.908479,0.042684175,-0.09277509,-0.036728244,-34.143753,-6.95625,-32.60625,0.1820042,0.15404359,0.6971393,992.30975,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.483,0.5838487,4.7138605,8.76491,0.031077746,-0.13370302,-0.037949976,-33.862503,-6.9375005,-32.5125,0.18325506,0.15365256,0.6966513,992.30975,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.503,0.5838487,4.627719,8.915657,0.009086614,-0.07017309,-0.031230463,-33.75,-6.7500005,-32.41875,0.18441486,0.15304355,0.6961307,992.30023,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.523,0.53359944,4.666004,8.91805,-0.0067958706,0.069104075,-0.015347977,-33.768753,-6.525,-32.04375,0.18458602,0.15290923,0.69593537,992.30023,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.543,0.5910272,4.6325045,8.867801,0.011530072,-0.009697478,-0.026343543,-33.956253,-6.5437503,-31.781252,0.18418194,0.1533209,0.6959187,992.30096,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.563,0.46899325,4.615755,8.743374,0.024969097,-0.06223185,-0.051999863,-34.21875,-6.4875,-32.006252,0.18474202,0.15304475,0.69556665,992.30096,37.88724332,127.73982693,140.88922119140625,0.0
2025-03-23 17:44:55.584,0.3900301,4.6492543,8.595019,0.010919208,-0.047571093,-0.026954409,-34.518753,-6.6000004,-31.800001,0.18519542,0.15315484,0.69501823,992.30145,37.88724332,127.73982693,140.88922119140625,0.0
