x,y,heading,step_length,RSSI_0,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,RSSI_8,RSSI_9,RSSI_10,RSSI_11
9.199776142936594,-8.413576774852528,-1.9619863981966594,0.6018714473889331,1763545044032,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
9.771391288784415,-8.401167902032576,1.2436066361074605,0.5717498186158759,1763545044487,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
10.398562502405651,-8.422871590163219,-1.981968657719827,0.6275466367319696,1763545044968,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
11.041355793469398,-8.42541437284807,-0.22665133277056349,0.6427983204554482,1763545045472,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
11.738089360997778,-8.482955077367459,-4.721137061620246,0.6991055691363154,1763545045953,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
12.404313041966974,-8.494706890271008,-1.0105606837924344,0.6663273206095225,1763545046435,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
13.055320258969719,-8.519412627598872,-2.1733330683107575,0.6514758399561511,1763545046964,-54,-55,-62,-100,-73,-74,-100,-100,-88,-100,-74
13.665306610344262,-8.530587417799088,-1.0495262737914066,0.6100887024025653,1763545047395,-59,-53,-64,-100,-71,-72,-84,-100,-88,-100,-75
14.31080657302159,-8.553274933052203,-2.0129575167462432,0.6458985409217096,1763545047902,-59,-51,-64,-100,-71,-74,-84,-85,-81,-100,-78
14.919408782464032,-8.54073277185712,1.1805924898918219,0.6087314310479341,1763545048387,-58,-49,-63,-100,-71,-74,-84,-85,-81,-100,-76
15.534346395019721,-8.562461015877775,-2.0236507598347213,0.6153213663801308,1763545048863,-57,-50,-64,-100,-73,-74,-100,-83,-100,-100,-75
16.171152875980148,-8.545464191500079,1.528902697424738,0.6370332693291052,1763545049317,-57,-50,-64,-100,-73,-74,-100,-83,-100,-100,-75
16.804011322223097,-8.570638439797792,-2.2779471969488663,0.6333589470106129,1763545049820,-56,-52,-65,-100,-76,-73,-86,-83,-100,-100,-74
17.44219003748489,-8.56041249825752,0.9180079821380692,0.6382606383708608,1763545050274,-54,-58,-65,-100,-74,-77,-82,-100,-100,-100,-74
18.1418832643682,-8.581134183845862,-1.6963408537158604,0.7,1763545050830,-54,-58,-65,-100,-71,-78,-82,-83,-81,-100,-74
18.78573578498144,-8.573949677971264,0.6393153205585569,0.6438926039524657,1763545051264,-53,-59,-66,-100,-69,-77,-79,-83,-81,-100,-74
19.416030444432568,-8.602068386423115,-2.5543858902970813,0.6309215636650992,1763545051744,-57,-62,-65,-100,-68,-77,-100,-81,-81,-100,-73
20.022506443672444,-8.590589659523776,1.0843035662590474,0.6065846180255775,1763545052247,-56,-65,-65,-100,-70,-77,-100,-81,-82,-100,-73
20.666831056777895,-8.60358425309727,-1.1553717394073306,0.6444556358009671,1763545052757,-55,-66,-66,-100,-69,-77,-84,-100,-83,-100,-73
21.255936001036677,-8.607642915534969,-0.3947353544091822,0.5891189252527256,1763545053212,-57,-65,-67,-100,-67,-80,-84,-77,-83,-100,-72
21.955217975413113,-8.639340238958141,-2.595348674448819,0.7,1763545053690,-57,-66,-68,-100,-66,-77,-82,-81,-100,-100,-71
22.601649727375147,-8.419565342604873,18.77708782200295,0.6827701040700254,1763545054244,-55,-68,-67,-100,-63,-77,-82,-82,-79,-100,-72
22.980672794809465,-8.093464875949763,40.70774908603952,0.5,1763545054749,-54,-68,-67,-100,-64,-100,-78,-79,-77,-100,-72
23.346729843628392,-7.717595856598919,45.75769237971293,0.5246668301863456,1763545055252,-56,-67,-68,-100,-66,-100,-78,-79,-77,-100,-69
23.849431727775272,-7.284811301942801,40.72571699170656,0.6633337433552718,1763545055759,-58,-68,-68,-100,-67,-100,-100,-77,-78,-100,-70
24.3036765015619,-6.870107079001478,42.394616972581225,0.615075529539122,1763545056211,-58,-69,-68,-100,-67,-100,-100,-78,-79,-100,-70
24.785816273770504,-6.4706562747068626,39.64160753829865,0.6261147698281673,1763545056764,-57,-70,-67,-100,-66,-100,-82,-77,-100,-100,-70
25.229870782936292,-6.055042360796917,43.105162506342374,0.6082099411765746,1763545057242,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
25.686152467123254,-5.655177186926491,41.229897504302485,0.6067001999331445,1763545057770,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
26.08127407619614,-5.2796114688957605,43.54645380109664,0.5451336483068038,1763545058222,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
26.51459866702161,-4.907640921646496,40.64315065822633,0.5710799322642809,1763545058679,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
26.960773399753947,-4.479229110412518,43.83647817788563,0.6185536129823749,1763545059181,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
27.380433378759403,-4.122417539702061,40.37250849530557,0.5508438934686702,1763545059708,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
27.77968622866821,-3.751866382261821,42.86474940697468,0.5447118489996413,1763545060185,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
28.249329796583375,-3.3431623403472956,41.03119375630888,0.6225785691471848,1763545060717,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
28.71442429838627,-2.9362368644970718,41.1836774980257,0.617981584275141,1763545061198,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
29.22275653330725,-2.5164881715290646,39.54774515356928,0.6592348794686985,1763545061679,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
29.73455470457476,-2.0687083729606512,41.18316049689369,0.6800324375489266,1763545062161,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
30.27531400082625,-1.625370423218309,39.346387774674724,0.6992632938773139,1763545062665,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
30.748615852464773,-1.2114249854051578,41.17264314582368,0.6287809382056487,1763545063147,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
31.2623150114514,-0.810509118906001,37.97021314652155,0.6516290033096578,1763545063652,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
31.715152428450974,-0.41369771896102403,41.22736617827442,0.6020971793333187,1763545064133,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
32.22469418163505,-0.012066283410213596,38.24591564009086,0.6487993590167213,1763545064612,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
32.663500789303534,0.36129876758474155,40.39328682950971,0.5761533652058152,1763545065064,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
33.15493056154595,0.7544766584436595,38.66223047547212,0.6293584629656638,1763545065496,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
33.57262024223097,1.1215750731773193,41.31153852820943,0.5560808533394357,1763545066024,-69,-76,-78,-100,-78,-100,-68,-72,-71,-81,-57
34.06025467131285,1.5271789458197578,39.75295857642446,0.6342726842049528,1763545066535,-71,-79,-100,-78,-77,-100,-69,-73,-73,-77,-57
34.5100055465568,1.9521250344147143,43.375633096325366,0.6187528003935411,1763545066964,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
34.98552100723041,2.368466812599544,41.204055786297545,0.6320248647021289,1763545067470,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
35.412594491095156,2.774635859599375,43.56286163188922,0.5893768364646845,1763545067924,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
35.84386493981839,3.142182925213275,40.43905133070813,0.566643667028342,1763545068380,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
36.2815400829812,3.536160533357347,41.9922733896451,0.5888784990653951,1763545068912,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
36.75677248836403,3.9170838047357597,38.71397291081154,0.6090553158815507,1763545069363,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
37.16949022208163,4.274762921023908,40.91362322575714,0.5461412619036048,1763545069890,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
37.651333444374885,4.7069538906246375,41.89062925904838,0.6472726821629079,1763545070396,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
37.86285985846555,5.327414805721945,71.17482276330337,0.6555266363935515,1763545070902,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
37.96398470335077,5.895959845168662,79.91450092695938,0.5774683507626449,1763545071411,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
38.04259122111076,6.5039163633905375,82.63274138795188,0.613017220543451,1763545071916,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
38.135360587471595,7.144065933967947,81.75419935105408,0.6468366316508615,1763545072421,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
38.20372753024963,7.786277757659207,83.92343831410822,0.6458405881900491,1763545072926,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
38.26166595636362,8.418225499768083,84.7616353472239,0.6345981484191975,1763545073463,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
38.313419759723615,9.049705924469677,85.31472088236272,0.6335976506770928,1763545073891,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
38.399271489250474,9.691118072737442,82.3763857617904,0.6471321838760777,1763545074397,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
38.45942370371481,10.328820103871493,84.61143224916589,0.6405327231433676,1763545074904,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
38.55014695837759,11.018423190391573,82.50528523412429,0.695545200454024,1763545075406,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
38.60805727888677,11.609557020207745,84.40488255003481,0.5939636436471599,1763545075886,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
38.67985758442752,12.23099927674622,83.40937265413277,0.6255763439320392,1763545076365,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
38.73567467104415,12.872853300029243,85.02993206100082,0.6442764425019526,1763545076869,-79,-91,-83,-73,-87,-100,-50,-91,-58,-73,-72
38.82654303078898,13.530639380217613,82.13478466849676,0.6640328200415218,1763545077323,-78,-91,-82,-75,-87,-100,-55,-92,-58,-74,-74
38.89503963556686,14.141390441794648,83.60093603032003,0.6145800550648987,1763545077851,-78,-91,-81,-76,-87,-100,-56,-92,-56,-71,-75
38.988788711098124,14.744448415376903,81.16374604219249,0.6103014080469589,1763545078303,-78,-100,-100,-76,-87,-100,-59,-100,-54,-68,-77
39.05316600297768,15.35625304653928,83.99314252463003,0.6151823651743265,1763545078808,-78,-100,-100,-78,-87,-100,-60,-100,-54,-69,-79
39.11781016836287,16.037248720272686,84.57739199212955,0.6840569974512101,1763545079265,-79,-100,-100,-82,-100,-100,-60,-100,-52,-71,-75
39.15698073604264,16.629442283385142,86.2156905161323,0.5934876153418734,1763545079772,-80,-100,-100,-81,-100,-100,-60,-100,-54,-70,-75
39.22369634805224,17.315068543742107,84.4422686136347,0.6888645307873613,1763545080302,-78,-100,-100,-80,-100,-100,-60,-100,-56,-68,-76
39.26519416711753,17.925033317974687,86.10798554031868,0.6113747580590625,1763545080756,-78,-100,-100,-79,-100,-100,-60,-100,-57,-68,-76
39.32033315568337,18.51897300106316,84.69609104009986,0.5964936338363548,1763545081263,-81,-100,-100,-79,-100,-100,-64,-100,-58,-67,-76
39.35306585656463,19.167888317669725,87.11232366939728,0.64974034647202,1763545081691,-80,-100,-100,-80,-100,-100,-67,-100,-57,-68,-77
39.410054123205185,19.81665917017477,84.98000283258152,0.651268977915284,1763545082223,-79,-100,-100,-80,-100,-100,-67,-100,-55,-67,-77
39.4187059559367,20.45948977073187,89.22890482872822,0.6428888202653824,1763545082700,-80,-100,-100,-79,-100,-100,-68,-100,-56,-65,-77
39.46993296889002,21.1143051529788,85.5267913663344,0.6568161018757944,1763545083227,-80,-100,-100,-78,-100,-100,-67,-100,-58,-67,-79
39.478050539695374,21.72844243132493,89.24271741833118,0.6141909243957998,1763545083684,-82,-100,-100,-77,-100,-100,-68,-100,-55,-68,-80
39.53209501876872,22.403581988474485,85.42326949220823,0.6772992155217725,1763545084192,-83,-100,-86,-77,-100,-100,-69,-100,-54,-69,-81
39.57410146995474,23.054528982420045,86.30774878509239,0.6523009511475547,1763545084644,-79,-100,-86,-76,-100,-100,-71,-100,-55,-68,-82
39.649159367538026,23.698184346449725,83.34866874743446,0.6480169099906281,1763545085107,-80,-100,-100,-73,-100,-100,-71,-100,-54,-69,-85
39.68442198822151,24.321895732394953,86.76412707438762,0.6247074078119956,1763545085536,-83,-100,-100,-73,-100,-100,-74,-100,-54,-68,-83
39.76579510460062,24.92873143915055,82.36253092587795,0.6122672284736572,1763545086068,-84,-100,-100,-74,-100,-100,-74,-100,-53,-65,-83
39.81982235612469,25.60556586126115,85.43613072252928,0.6789873186305008,1763545086574,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
39.907822368209004,26.300012401948887,82.77799226305912,0.7,1763545087054,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
39.92427651012087,26.954740211605817,88.56038727320175,0.6549345337697637,1763545087508,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
39.98292815466358,27.630739001628065,85.0412674593546,0.6785384141808851,1763545088037,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
40.0078080053392,28.212539115062235,87.55131976886464,0.5823318460823304,1763545088491,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
40.06707369720011,28.875435828544287,84.89110479371973,0.6655407387809231,1763545089045,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
40.11403997146232,29.483854081433137,85.58586018926782,0.6102283190465637,1763545089504,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
40.1787747741006,30.130878622907566,84.28657069171504,0.6502548361548831,1763545089988,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
40.236913115979526,30.724826411709508,84.40943526933526,0.5967864296539815,1763545090443,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
40.3078799574602,31.401148580738788,84.00984419392924,0.6800352703428056,1763545090923,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
40.33275204610207,31.900529576779476,87.14869184178983,0.5,1763545091408,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
40.402147543593834,32.44977283019126,82.7989795092426,0.5536098684908807,1763545091840,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
40.40930788483544,33.0472650362437,89.31340075952535,0.5975351092447334,1763545092342,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
40.472139337624405,33.64105622055537,83.9597776881103,0.5971061564126009,1763545092797,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
40.49250396936977,34.27134705348234,88.14942305679574,0.6306197366859778,1763545093299,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
40.56827481456971,34.90620740552363,83.19391965706451,0.6393660043952168,1763545093775,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
40.60389020678478,35.50420551813039,86.59162132096861,0.5990577591884445,1763545094253,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
40.66828337509625,36.01710294334237,82.84407923675306,0.516923832797706,1763545094705,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
40.71403512527195,36.628931803771806,85.72345706018818,0.6135371032778069,1763545095233,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
40.78808581070504,37.28635201896,83.57338927838256,0.6615775414501315,1763545095736,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
40.848796682290825,37.93139311099204,84.62319580760607,0.6478918276522647,1763545096139,-100,-100,-100,-62,-100,-100,-80,-100,-75,-48,-100
40.933506241580936,38.508154113904475,81.64463870755968,0.5829485088030365,1763545096643,-87,-100,-100,-59,-100,-100,-79,-100,-74,-49,-100
40.99097761248567,39.072112096018344,84.18123563392484,0.5668787913334005,1763545097146,-87,-100,-100,-56,-100,-100,-80,-100,-75,-53,-83
41.08196620915837,39.68427106510327,81.54570553306043,0.6188840991297049,1763545097627,-100,-100,-100,-54,-100,-100,-79,-100,-77,-53,-83
41.1436398492075,40.27126922704731,84.002157990312,0.5902291758313837,1763545098110,-100,-100,-100,-53,-100,-100,-78,-100,-76,-53,-83
41.236457008359935,40.88255455314027,81.36619502207226,0.6182918202028033,1763545098538,-100,-100,-100,-53,-100,-100,-80,-100,-77,-55,-85
41.30028406834156,41.491615056083496,84.01747231532212,0.6123957787504396,1763545099040,-100,-100,-100,-50,-100,-100,-80,-100,-77,-56,-84
41.396964991323685,42.136659608369776,81.47581575923074,0.6522497031834381,1763545099521,-100,-100,-100,-45,-100,-100,-78,-100,-77,-58,-84
41.46617174163334,42.74699810299648,83.53081892110227,0.6142496661062278,1763545099999,-100,-100,-100,-46,-100,-100,-78,-100,-76,-58,-85
41.5334806285171,43.34233246099474,83.54949409084654,0.5991272686723002,1763545100428,-100,-100,-100,-45,-100,-100,-79,-100,-78,-60,-86
41.58689305810467,43.89828573085584,84.5122313773405,0.5585131385237897,1763545100960,-100,-100,-100,-44,-100,-100,-78,-100,-78,-62,-86
41.66790769231268,44.49313616048706,82.24441642151336,0.6003419064069331,1763545101462,-100,-100,-100,-47,-100,-100,-78,-100,-78,-65,-83
41.71787994668277,45.05540188728666,84.92109190792236,0.5644820402283077,1763545101891,-100,-100,-100,-48,-100,-100,-80,-100,-78,-66,-83
41.78686031192395,45.67950190767811,83.69282740771965,0.6279005703464603,1763545102369,-100,-100,-100,-48,-100,-100,-80,-100,-78,-66,-83
41.83238885506256,46.28900098890486,85.72803669799761,0.6111971680698306,1763545102877,-100,-100,-100,-49,-100,-100,-79,-100,-77,-64,-100
41.914129933368486,46.88185571899095,82.14972043966091,0.5984633112130292,1763545103357,-100,-100,-100,-53,-100,-100,-79,-100,-77,-64,-100
41.955340216228514,47.476786284456175,86.03750456589505,0.5963561562842907,1763545103864,-100,-100,-100,-58,-100,-100,-78,-100,-78,-66,-80
42.0047466150804,48.0732158248279,85.26460448733262,0.5984723793756389,1763545104368,-100,-100,-100,-58,-100,-100,-79,-100,-79,-65,-80
42.02461464822434,48.57282093014508,87.72269154434531,0.5,1763545104821,-100,-100,-100,-59,-100,-100,-79,-100,-76,-65,-100
