x,y,heading,step_length,RSSI_0,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,RSSI_8,RSSI_9,RSSI_10,RSSI_11
8.326888356000392,-1.5989660665150027,-71.92266225283836,0.5628521759155691,1763545176170,-76,-80,-77,-73,-83,-62,-67,-86,-78,-65,-100
8.348733084049194,-2.09848864644155,-87.49598152651882,0.5,1763545176675,-77,-75,-79,-74,-83,-60,-69,-84,-77,-66,-100
8.284561324066583,-2.619373985810932,-97.02330584693392,0.5248233527094822,1763545177179,-78,-72,-81,-78,-100,-59,-71,-83,-75,-70,-100
8.250156155656422,-3.151676989308368,-93.69814318760946,0.5334137260567289,1763545177684,-79,-71,-81,-81,-100,-58,-75,-79,-74,-71,-100
8.197863614265842,-3.738872598574913,-95.08903473997758,0.5895194597525978,1763545178213,-100,-76,-82,-85,-100,-57,-79,-76,-75,-73,-91
8.164246288415093,-4.295789377160469,-93.45436990567201,0.557930482109975,1763545178689,-85,-74,-82,-85,-100,-60,-82,-82,-77,-77,-91
8.100539537345275,-4.8990521012593735,-96.02830075500107,0.6066172305656198,1763545179196,-84,-73,-82,-87,-100,-63,-81,-82,-77,-77,-100
8.062157810795235,-5.480822323342281,-93.77456351008531,0.5830349459812482,1763545179676,-86,-71,-85,-87,-100,-62,-82,-82,-77,-77,-81
8.004384803079422,-6.090858646505679,-95.41001606427675,0.6127658900422325,1763545180185,-87,-65,-85,-87,-100,-61,-84,-84,-77,-78,-83
7.976003964232488,-6.728835156078942,-92.5471641332234,0.6386074684663019,1763545180663,-87,-65,-84,-100,-100,-62,-84,-85,-76,-78,-84
7.932982880865116,-7.373936082250486,-93.81534415179185,0.6465338495094328,1763545181144,-89,-67,-85,-100,-100,-65,-84,-82,-74,-80,-83
7.919663952309735,-8.022639225478368,-91.17621010273737,0.6488398584331863,1763545181574,-100,-70,-100,-100,-100,-67,-86,-81,-71,-80,-82
7.866631554880111,-8.644774133709072,-94.87226291309437,0.624391126791822,1763545182105,-100,-70,-100,-100,-100,-71,-87,-79,-68,-81,-80
7.828884132091823,-9.329666951122563,-93.15462809972136,0.6859322410207502,1763545182636,-100,-70,-100,-100,-100,-73,-87,-77,-64,-80,-79
7.7843251235277,-10.028247293499717,-93.64967208366943,0.7,1763545183142,-100,-67,-100,-85,-100,-74,-100,-77,-63,-78,-80
7.983494701096029,-10.608192453652958,-71.04607828660336,0.6131923918428168,1763545183676,-100,-63,-100,-85,-100,-76,-92,-75,-63,-79,-80
8.321813836357336,-11.113995090906858,-56.22239428699177,0.6085196341425312,1763545184177,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
8.720854776097127,-11.597661388937812,-50.47622377446247,0.6270301104726816,1763545184683,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
9.159376693100311,-12.143278954919566,-51.21058073115871,0.7,1763545185213,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
9.582060415926579,-12.627503264462455,-48.88200196762273,0.6427555612319193,1763545185718,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
9.981512338912033,-13.118701197712355,-50.881305259070295,0.6331170890173092,1763545186248,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
10.393293101133871,-13.578313422249368,-48.141858505096366,0.6170954489216883,1763545186729,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
10.808908502869508,-14.078007869389394,-50.2483789840943,0.64994669216979,1763545187232,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
11.215862417327306,-14.522159205118472,-47.50251049509784,0.6023967940838082,1763545187738,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
11.646504315116779,-15.03054712015887,-49.73295087944181,0.6662662503015148,1763545188222,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
12.095407327562206,-15.538789604319689,-48.54758543168055,0.6781034856779162,1763545188706,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
12.493668297863248,-16.015239839930118,-50.10801708162972,0.6209803760815318,1763545189191,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
12.91500003257921,-16.490763097111948,-48.45783324236912,0.6353288902604531,1763545189648,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
13.3464378855679,-16.985001649047373,-48.88117240730379,0.6560566798766072,1763545190201,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
13.808200454055786,-17.47732692862444,-46.834753230063654,0.6749880373511552,1763545190659,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
14.263233492984984,-17.982281644693852,-47.97683719699419,0.6797310731442857,1763545191138,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
14.688682266192219,-18.43802160900931,-46.96878852486101,0.623462568000513,1763545191644,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
15.139702324974152,-18.95708156761432,-49.01206625764951,0.687635320537488,1763545192152,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
15.571685317486422,-19.421757647256392,-47.08813646330405,0.6344550140170537,1763545192612,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
16.027818877691388,-19.93156277887365,-48.180321564974165,0.6840753591297876,1763545193170,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
16.446416002225522,-20.363436501446408,-45.894364870948934,0.601446975981337,1763545193597,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
16.86696612789815,-20.851827878090067,-49.26850735109534,0.6445064351759029,1763545194102,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
17.307176001068086,-21.335679267617802,-47.70395286365941,0.6541382878139871,1763545194562,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
17.753687289989966,-21.874778209246628,-50.3665832233961,0.7,1763545195092,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
18.176159089481324,-22.343798035543497,-47.98890724946451,0.631238480152321,1763545195547,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
18.612381828132627,-22.86148353088567,-49.881156048061825,0.6769701247500637,1763545196052,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
19.069951824874764,-23.369898824537643,-48.013022081199736,0.6840003017088679,1763545196480,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
19.488432516609766,-23.857631416653454,-49.369991872064745,0.642657895592214,1763545197014,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
19.881639700696436,-24.276089440535603,-46.78189241834752,0.5742116398756842,1763545197494,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
20.292693687869324,-24.749669918737705,-49.04297621379512,0.6270915799983767,1763545197948,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
20.728836582404732,-25.185775673010497,-44.99756035128345,0.6167729350122017,1763545198429,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
21.19926866543094,-25.70413236030181,-47.774839795229006,0.7,1763545198908,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
21.67510290231021,-26.175448407541772,-44.72668409847772,0.6697440088364983,1763545199386,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
22.119358800369152,-26.611319473309727,-44.45416855926151,0.622371985980933,1763545199940,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
22.56475725319899,-27.03321967146136,-43.44802995296484,0.6134978068286796,1763545200393,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
23.042331839703866,-27.54500333115039,-46.9803291287032,0.7,1763545200900,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
23.521309811654096,-28.015569436338563,-44.49243866879967,0.6714554020674206,1763545201351,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
23.99490851251789,-28.523687928430153,-47.01384250349811,0.6946078976410383,1763545201883,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
24.440927547728844,-28.962826728358536,-44.55465512554511,0.6259200151561306,1763545202285,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
24.863150420244363,-29.407077110211976,-46.456261380280395,0.6128870661485537,1763545202814,-100,-67,-100,-100,-100,-79,-100,-56,-76,-100,-64
25.291652797999017,-29.850120374210515,-45.95583533738014,0.6163615996441316,1763545203273,-100,-68,-100,-100,-100,-79,-100,-57,-76,-81,-64
25.715055352985157,-30.291478958517942,-46.18952717932688,0.611610270932926,1763545203751,-100,-69,-100,-100,-100,-81,-100,-57,-76,-81,-65
26.157200908822016,-30.72183805877976,-44.226052169402,0.6170102492863867,1763545204203,-100,-70,-100,-100,-100,-81,-100,-57,-75,-100,-65
26.582967501006813,-31.17287829605638,-46.65107330267158,0.6202535664252179,1763545204709,-100,-70,-100,-100,-100,-82,-100,-55,-76,-100,-62
27.033927329832252,-31.594224387573448,-43.05562391515792,0.6171687743648229,1763545205184,-100,-71,-100,-100,-100,-83,-100,-51,-76,-100,-63
27.48438134393484,-32.06967165111582,-46.5462340178912,0.6549495547223951,1763545205689,-100,-71,-100,-100,-100,-83,-100,-50,-76,-100,-63
27.88913329430049,-32.44908286478686,-43.14909417759871,0.5547765409461091,1763545206117,-100,-73,-100,-100,-100,-81,-100,-50,-80,-100,-61
28.35519006865282,-32.90985359239681,-44.6732241068373,0.6553766705810512,1763545206645,-100,-73,-100,-100,-100,-81,-100,-49,-79,-100,-61
28.787095330811425,-33.34080929277484,-44.936947129592205,0.6101352072849198,1763545207173,-100,-74,-100,-100,-100,-81,-100,-46,-79,-100,-61
29.265915838222615,-33.833089207588024,-45.794066037810964,0.6867376448440734,1763545207654,-100,-73,-100,-100,-100,-100,-100,-43,-77,-100,-59
29.732207717742707,-34.255411902907326,-42.16728063488231,0.6291141199243111,1763545208085,-100,-75,-100,-100,-100,-100,-100,-42,-77,-100,-60
30.223230242143696,-34.72905197052776,-43.96768709706516,0.682230190716165,1763545208614,-100,-76,-100,-100,-100,-81,-100,-42,-75,-100,-60
30.661373250242985,-35.14030538379702,-43.18677605435749,0.6009148570903423,1763545209092,-100,-77,-100,-100,-100,-81,-100,-48,-81,-100,-60
31.10326544367281,-35.597227726639254,-45.958021745196326,0.6356467084809445,1763545209599,-100,-78,-100,-100,-100,-100,-100,-52,-79,-100,-58
31.531902309260417,-36.00965519546367,-43.89590483748291,0.594832732439706,1763545210029,-100,-79,-100,-100,-100,-100,-100,-56,-79,-100,-58
31.99938314722377,-36.46177757042801,-44.04318156575915,0.650348349583754,1763545210584,-100,-78,-100,-100,-100,-100,-100,-58,-100,-100,-58
32.43392608966023,-36.86046461138538,-42.53594424912735,0.5897278401505901,1763545211041,-100,-76,-100,-100,-100,-100,-100,-61,-100,-100,-57
32.87779940492845,-37.27943425824146,-43.34676859781478,0.6103761831804275,1763545211469,-100,-80,-100,-100,-100,-100,-100,-61,-100,-100,-52
33.31672951245517,-37.65840355805468,-40.807105006963226,0.5798942744107181,1763545211973,-100,-78,-100,-100,-100,-100,-100,-60,-80,-100,-50
33.75776317410924,-38.076667183961646,-43.482106554141474,0.6078282252979388,1763545212402,-100,-77,-100,-100,-100,-100,-100,-59,-81,-100,-49
34.198358861270414,-38.450087649678906,-40.282458236574385,0.5775529445527249,1763545212861,-100,-77,-100,-100,-100,-100,-100,-59,-81,-100,-49
34.64806155076661,-38.88104635872626,-43.78070181408047,0.6228626797648729,1763545213368,-100,-78,-100,-100,-100,-100,-100,-60,-81,-93,-45
35.089963013376504,-39.26457831817648,-40.955132908533926,0.5851270516533037,1763545213847,-100,-80,-100,-100,-100,-86,-100,-61,-82,-93,-44
35.55837092996133,-39.72512807346359,-44.515339878257656,0.656895770586434,1763545214277,-100,-80,-100,-100,-100,-85,-100,-64,-81,-100,-48
35.99404507848662,-40.11054022618437,-41.497065814055176,0.5816824659194276,1763545214756,-100,-79,-100,-100,-100,-84,-100,-66,-82,-100,-49
36.43018528612192,-40.56544151466264,-46.206197412026945,0.6302011289860975,1763545215236,-100,-80,-100,-100,-100,-100,-100,-64,-82,-87,-53
36.83148430741985,-40.937292000337024,-42.818712235247226,0.5470956846758647,1763545215715,-100,-81,-100,-100,-100,-86,-100,-66,-82,-87,-55
37.28599958203234,-41.37792230617087,-44.11133302543405,0.6330396522140643,1763545216248,-100,-80,-100,-100,-100,-86,-100,-67,-81,-92,-57
37.74753365356352,-41.77833338532,-40.943782618841915,0.6110177832841867,1763545216777,-100,-77,-100,-100,-100,-86,-100,-68,-79,-89,-57
38.169098190003645,-42.1667713140703,-42.65808405247194,0.5732370215502446,1763545217232,-100,-76,-100,-100,-100,-83,-100,-67,-80,-87,-56
