timestamp,x,y,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-00000486-0000,TJ-00CB-00000477-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000
10.8,8.99896026254138,-10.685940348269584,-84,-73,-82,-87,-100,-63,-81,-82,-77,-77,-100
11.200000000000001,9.278683400397398,-11.250020872845733,-84,-73,-82,-87,-100,-63,-81,-82,-77,-77,-100
11.600000000000001,9.578921721482981,-11.802078132284715,-86,-71,-85,-87,-100,-62,-82,-82,-77,-77,-81
12.0,9.901782368717754,-12.340609584027789,-87,-65,-85,-87,-100,-61,-84,-84,-77,-78,-83
12.4,10.252126053514237,-12.856297782005477,-87,-65,-84,-100,-100,-62,-84,-85,-76,-78,-84
12.8,10.627958723088595,-13.367409348716503,-89,-67,-85,-100,-100,-65,-84,-82,-74,-80,-83
13.200000000000001,11.01257803765225,-13.878939635545338,-89,-67,-85,-100,-100,-65,-84,-82,-74,-80,-83
13.600000000000001,11.399240411711979,-14.395190945871828,-100,-70,-100,-100,-100,-67,-86,-81,-71,-80,-82
14.0,11.785473593922426,-14.910068417080044,-100,-70,-100,-100,-100,-71,-87,-79,-68,-81,-80
14.4,12.17012030974555,-15.425422857637562,-100,-70,-100,-100,-100,-73,-87,-77,-64,-80,-79
14.8,12.55660132373513,-15.941060569791299,-100,-67,-100,-85,-100,-74,-100,-77,-63,-78,-80
15.200000000000001,12.941575638940291,-16.457619964124856,-100,-67,-100,-85,-100,-74,-100,-77,-63,-78,-80
15.600000000000001,13.3266625661662,-16.97271840882034,-100,-63,-100,-85,-100,-76,-92,-75,-63,-79,-80
16.0,13.710400010563074,-17.485537472490464,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
16.400000000000002,14.095966841785172,-17.99765416294282,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
16.8,14.480834480530303,-18.512125795999967,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
17.2,14.866730395740028,-19.029934307656422,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
17.6,15.25059467831052,-19.548121717945573,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
18.0,15.634907905712245,-20.066104585910264,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
18.400000000000002,16.017861045687933,-20.588778866945216,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
18.8,16.39876108889879,-21.111931970862322,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
19.200000000000003,16.77558366244124,-21.63737441927349,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
19.6,17.15076424124836,-22.165041420058003,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
20.0,17.523497374151063,-22.69492090405785,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
20.400000000000002,17.89297779445661,-23.22895891759602,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
20.8,18.25859275911286,-23.766175886350233,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
21.200000000000003,18.620428256363233,-24.300400821446964,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
21.6,18.982259662635933,-24.837781552142026,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
22.0,19.34130212289729,-25.375199987418696,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
22.400000000000002,19.69763772347392,-25.91223077038077,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
22.8,20.05322404348968,-26.448824875037122,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
23.200000000000003,20.41016952376327,-26.98768978006654,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
23.6,20.766689990944098,-27.526798315111122,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
24.0,21.123980951337288,-28.06293827215422,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
24.400000000000002,21.48264462872722,-28.604167788421105,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
24.8,21.84197024203553,-29.14342811289247,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
25.200000000000003,22.19959627706249,-29.680192622133756,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
25.6,22.558549921558363,-30.215552603102267,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
26.0,22.91582046771775,-30.752999674522712,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
26.400000000000002,23.27417271569956,-31.28675611696669,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
26.8,23.629053832009546,-31.8165252516271,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
27.200000000000003,23.98670314843094,-32.34751393648769,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
27.6,24.34468667207792,-32.88299046989102,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
28.0,24.70184893207583,-33.41663500485886,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
28.400000000000002,25.0583260067009,-33.95073233066878,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
28.8,25.414452302687128,-34.48493947393118,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
29.200000000000003,25.769259514249477,-35.02180916277103,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
29.6,26.12230519212126,-35.55715844906546,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
30.0,26.474264099442408,-36.09186420758779,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
30.400000000000002,26.825492548145206,-36.62458456365301,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
30.8,27.17760968128271,-37.16221101960261,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
31.200000000000003,27.52925786826659,-37.698594116080166,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
31.6,27.88149425471345,-38.234933236761066,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
32.0,28.232829731958912,-38.772771973676726,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
32.4,28.58449221123161,-39.31400152406802,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
32.800000000000004,28.931291237269257,-39.84913021291849,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
33.2,29.28099829797243,-40.38447038064856,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
33.6,29.6303723634844,-40.92094146969634,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
34.0,29.980222960319853,-41.45436228775088,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
34.4,30.331532080479906,-41.99052020522712,-100,-67,-100,-100,-100,-79,-100,-56,-76,-100,-64
34.800000000000004,30.68278335053658,-42.520089723270104,-100,-68,-100,-100,-100,-79,-100,-57,-76,-81,-64
35.2,31.032265340842656,-43.05075543667946,-100,-68,-100,-100,-100,-79,-100,-57,-76,-81,-64
35.6,31.37849116378334,-43.57493725836382,-100,-69,-100,-100,-100,-81,-100,-57,-76,-81,-65
36.0,31.727179250900765,-44.10290013300527,-100,-70,-100,-100,-100,-81,-100,-57,-75,-100,-65
36.4,32.075781331210685,-44.63049028041154,-100,-70,-100,-100,-100,-82,-100,-55,-76,-100,-62
