timestamp,x,y,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-00000486-0000,TJ-00CB-00000477-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000
10.0,16.074934052999094,-0.6254971675420017,-100,-61,-100,-100,-100,-76,-100,-72,-51,-100,-100
10.4,16.722660332583047,-0.6681143919483257,-100,-61,-100,-100,-100,-75,-100,-75,-49,-100,-100
10.8,17.370173828712044,-0.7116841452035374,-100,-63,-100,-100,-100,-75,-100,-75,-49,-100,-100
11.200000000000001,18.01985357098132,-0.7576099741120706,-100,-63,-100,-100,-100,-75,-100,-75,-49,-100,-100
11.600000000000001,18.670489012470142,-0.8050178796574498,-100,-65,-100,-100,-100,-76,-100,-73,-48,-83,-100
12.0,19.31935056357263,-0.8550573952027978,-100,-67,-100,-100,-80,-76,-100,-71,-48,-83,-100
12.4,19.967404506162133,-0.9065457503733843,-100,-67,-100,-100,-80,-76,-100,-70,-50,-83,-100
12.8,20.614961842909793,-0.9621833831906375,-100,-68,-100,-100,-80,-76,-100,-71,-53,-86,-100
13.200000000000001,21.26263813246379,-1.0205231819780325,-100,-68,-100,-100,-80,-76,-100,-71,-53,-86,-100
13.600000000000001,21.909282263302856,-1.0814939068932172,-100,-72,-100,-100,-80,-77,-100,-72,-56,-86,-100
14.0,22.552296003025464,-1.1437651372370605,-100,-73,-100,-100,-85,-79,-100,-78,-60,-84,-100
14.4,23.197645402913942,-1.2113162087987661,-100,-73,-100,-100,-83,-78,-100,-77,-62,-84,-100
14.8,23.83952743048915,-1.280211221552664,-100,-74,-100,-100,-83,-79,-100,-73,-65,-100,-100
15.200000000000001,24.483918214841708,-1.3525006148703034,-100,-74,-100,-100,-83,-79,-100,-73,-65,-100,-100
15.600000000000001,25.130606634022786,-1.4293898997337007,-100,-75,-100,-100,-100,-79,-100,-73,-65,-100,-100
16.0,25.778592641170473,-1.511897724357194,-100,-77,-100,-100,-82,-79,-100,-73,-65,-100,-100
16.400000000000002,26.425094682461665,-1.6001018624945316,-100,-78,-100,-100,-82,-77,-100,-70,-67,-90,-100
16.8,27.07271407576902,-1.6914085450199559,-100,-76,-100,-100,-82,-77,-100,-69,-68,-90,-100
17.2,27.717823675288777,-1.7848964444689543,-100,-76,-100,-100,-82,-77,-100,-69,-68,-90,-100
17.6,28.36430661315062,-1.8796424766018645,-100,-77,-100,-100,-100,-75,-100,-69,-71,-100,-100
18.0,29.010319774979724,-1.977036649245524,-100,-80,-100,-100,-100,-73,-100,-69,-71,-88,-100
18.400000000000002,29.653484709702322,-2.07359248623363,-100,-79,-100,-100,-100,-72,-100,-69,-70,-88,-100
18.8,30.297620980144472,-2.175163981499173,-100,-78,-100,-100,-85,-74,-100,-66,-72,-100,-100
19.200000000000003,30.938320374288924,-2.2760057320694687,-100,-78,-100,-100,-85,-74,-100,-66,-72,-100,-100
19.6,31.583148821269628,-2.382300943114588,-100,-77,-100,-100,-85,-76,-100,-62,-72,-85,-100
20.0,32.22673608166506,-2.4921120998198996,-100,-78,-100,-100,-84,-76,-100,-62,-72,-86,-100
20.400000000000002,32.86898182756431,-2.607318415203276,-100,-77,-100,-100,-82,-72,-100,-61,-71,-81,-100
20.8,33.505422320242964,-2.722387527080349,-100,-76,-100,-100,-77,-69,-100,-58,-71,-79,-100
21.200000000000003,34.143995372283285,-2.8435301452612793,-100,-76,-100,-100,-77,-69,-100,-58,-71,-79,-100
21.6,34.7795005385737,-2.971866697387124,-100,-75,-100,-100,-76,-66,-100,-54,-72,-79,-100
22.0,35.40085033578964,-3.110984060390401,-100,-75,-100,-100,-74,-61,-100,-53,-72,-78,-100
22.400000000000002,36.00511700838039,-3.2551845008998113,-100,-76,-100,-100,-74,-62,-100,-53,-71,-78,-100
22.8,36.59918728766288,-3.4024679502723254,-100,-78,-100,-100,-72,-64,-100,-56,-71,-77,-100
23.200000000000003,37.19917084216793,-3.554839652931563,-100,-78,-100,-100,-72,-64,-100,-56,-71,-77,-100
23.6,37.79830563303986,-3.7135595926468894,-100,-78,-89,-100,-73,-63,-100,-56,-72,-77,-100
24.0,38.386432174818545,-3.888151266272245,-85,-80,-89,-100,-73,-63,-100,-57,-74,-79,-100
24.400000000000002,38.98027867437688,-4.085675968124066,-87,-82,-100,-100,-74,-62,-100,-61,-74,-79,-100
24.8,39.58621097938173,-4.339757439341153,-86,-82,-100,-100,-75,-60,-87,-59,-75,-78,-100
25.200000000000003,40.182870477098476,-4.66176922707957,-86,-82,-100,-100,-75,-60,-87,-59,-75,-78,-100
25.6,40.749798451677485,-5.0376102782795895,-87,-83,-81,-100,-73,-60,-87,-60,-75,-77,-100
26.0,41.28907512943142,-5.401000448895351,-82,-81,-81,-100,-73,-58,-87,-63,-75,-75,-100
26.400000000000002,41.8263094829496,-5.767190351226958,-100,-80,-82,-100,-74,-59,-100,-63,-76,-75,-100
26.8,42.35915214743428,-6.128622955820139,-81,-78,-88,-88,-71,-60,-100,-62,-76,-75,-100
27.200000000000003,42.89547164378615,-6.501024071503005,-81,-78,-88,-88,-71,-60,-100,-62,-76,-75,-100
27.6,43.42797331223243,-6.8692447044409795,-82,-78,-86,-88,-67,-60,-85,-60,-77,-75,-100
28.0,43.95965831227262,-7.240923773291639,-84,-79,-86,-100,-68,-61,-85,-62,-75,-75,-100
28.400000000000002,44.4902115702511,-7.611576205705232,-84,-80,-83,-100,-70,-62,-100,-63,-73,-77,-100
28.8,45.019300193178935,-7.983611111153815,-83,-80,-83,-100,-71,-59,-100,-65,-73,-76,-100
29.200000000000003,45.544350174832964,-8.351824950965392,-83,-80,-83,-100,-71,-59,-100,-65,-73,-76,-100
29.6,46.07078271997671,-8.725608972163787,-83,-81,-83,-100,-74,-58,-100,-66,-74,-75,-100
30.0,46.59340568036691,-9.09551930310151,-84,-81,-85,-100,-75,-57,-100,-69,-73,-74,-100
30.400000000000002,47.11843796073006,-9.473921234277196,-83,-83,-85,-86,-73,-60,-83,-68,-73,-73,-100
30.8,47.638532662289876,-9.849029914789996,-82,-83,-81,-86,-69,-63,-83,-66,-76,-74,-100
31.200000000000003,48.16231346867303,-10.23315572178889,-82,-83,-81,-86,-69,-63,-83,-66,-76,-74,-100
31.6,48.68184630719467,-10.615575874833462,-83,-79,-79,-100,-68,-62,-100,-66,-79,-74,-100
32.0,49.20282445190988,-11.001921092548926,-82,-82,-77,-86,-67,-61,-100,-66,-79,-76,-100
32.4,49.72127515727678,-11.38784805763063,-81,-82,-78,-86,-65,-64,-100,-65,-76,-77,-100
32.800000000000004,50.23993160852837,-11.774407905736165,-80,-79,-79,-86,-64,-65,-86,-62,-74,-75,-100
33.2,50.7581509992253,-12.167712078389894,-80,-79,-79,-86,-64,-65,-86,-62,-74,-75,-100
33.6,51.274194576969116,-12.56141696127736,-78,-77,-81,-89,-65,-65,-86,-60,-72,-72,-100
34.0,51.78883222201784,-12.957180145521022,-80,-78,-81,-89,-64,-64,-82,-61,-74,-69,-100
34.4,52.30349460423595,-13.3538047633006,-82,-78,-77,-77,-63,-65,-76,-62,-75,-69,-100
34.800000000000004,52.81494923854256,-13.752860993105307,-80,-80,-81,-77,-63,-62,-77,-64,-72,-71,-100
35.2,53.316217613350496,-14.152881750350234,-80,-80,-81,-77,-63,-62,-77,-64,-72,-71,-100
35.6,53.792160202579474,-14.547698266640692,-80,-80,-81,-77,-64,-63,-79,-65,-72,-71,-100
36.0,54.24303519138844,-14.928904085620772,-82,-81,-82,-79,-62,-66,-79,-67,-76,-70,-100
36.4,54.685398110161366,-15.314074835860293,-82,-82,-84,-79,-61,-67,-81,-72,-80,-72,-100
36.800000000000004,55.12250999240509,-15.707161764526639,-81,-83,-84,-79,-63,-73,-83,-74,-80,-71,-100
37.2,55.55179077205954,-16.130197277860127,-81,-83,-84,-79,-63,-73,-83,-74,-80,-71,-100
37.6,55.96982858962809,-16.58877555296146,-83,-100,-83,-80,-63,-76,-100,-75,-100,-71,-100
38.0,56.36706149827915,-17.08973755391561,-77,-100,-83,-80,-61,-78,-79,-72,-100,-74,-100
38.400000000000006,56.73522096946112,-17.64027330902953,-72,-100,-100,-83,-64,-100,-79,-77,-100,-72,-100
38.800000000000004,57.04793745789698,-18.24188690378412,-73,-83,-77,-76,-55,-71,-81,-74,-82,-67,-100
39.2,57.310029957263495,-18.871074626689147,-73,-83,-77,-76,-55,-71,-81,-74,-82,-67,-100
39.6,57.548764012725805,-19.487211093031302,-76,-83,-77,-74,-57,-75,-80,-76,-83,-66,-100
40.0,57.77928998443227,-20.090508180675744,-75,-100,-76,-71,-58,-77,-77,-76,-82,-63,-100
40.400000000000006,58.00691182987257,-20.693948316845173,-72,-86,-77,-70,-60,-78,-73,-76,-82,-59,-100
40.800000000000004,58.23236331632807,-21.29510399986975,-73,-86,-78,-73,-61,-81,-74,-78,-83,-60,-100
41.2,58.456421065011654,-21.898872706172376,-73,-86,-78,-73,-61,-81,-74,-78,-83,-60,-100
41.6,58.677724017385515,-22.508576058446337,-72,-100,-77,-72,-59,-78,-74,-76,-100,-61,-100
42.0,58.89795799492999,-23.115560722895804,-72,-100,-74,-71,-60,-78,-74,-76,-85,-64,-100
42.400000000000006,59.11715687298722,-23.720866062858253,-72,-100,-75,-72,-62,-81,-75,-76,-85,-62,-100
42.800000000000004,59.338172020632165,-24.327240015914292,-70,-100,-76,-72,-61,-81,-74,-78,-85,-61,-100
43.2,59.55761579792041,-24.93742610266164,-70,-100,-76,-72,-61,-81,-74,-78,-85,-61,-100
43.6,59.77697213385608,-25.54777993247225,-71,-100,-74,-71,-63,-82,-76,-79,-80,-59,-100
44.0,59.99121849239207,-26.15968288915205,-69,-100,-72,-70,-67,-80,-78,-78,-80,-61,-100
44.400000000000006,60.198628005615475,-26.770973847134393,-65,-100,-71,-70,-69,-79,-75,-78,-80,-61,-100
44.800000000000004,60.379173005057595,-27.362216579284123,-62,-100,-71,-74,-71,-80,-73,-80,-100,-63,-100
45.2,60.509949961078625,-27.936967764690397,-62,-100,-71,-74,-71,-80,-73,-80,-100,-63,-100
45.6,60.58310988368435,-28.51901928777566,-63,-100,-71,-76,-73,-81,-75,-80,-100,-64,-82
46.0,60.58318718426651,-29.107301271794583,-62,-100,-70,-77,-75,-82,-78,-81,-100,-63,-82
46.400000000000006,60.49444394550916,-29.697180724964692,-62,-100,-70,-79,-72,-83,-75,-80,-100,-61,-81
46.800000000000004,60.31502214552059,-30.26955513471824,-63,-100,-70,-81,-71,-83,-72,-80,-100,-60,-81
47.2,60.042284023467026,-30.81991299357251,-63,-100,-70,-81,-71,-83,-72,-80,-100,-60,-81
47.6,59.68292133603197,-31.328744730888165,-63,-100,-68,-81,-71,-100,-71,-80,-100,-59,-82
48.0,59.2380120065516,-31.788820743436606,-64,-100,-68,-79,-73,-100,-69,-82,-100,-54,-80
48.400000000000006,58.71797451034483,-32.196700867705914,-65,-100,-67,-80,-73,-100,-68,-80,-100,-54,-79
48.800000000000004,58.14119598178985,-32.554148672998615,-67,-100,-67,-85,-72,-100,-68,-100,-100,-54,-79
49.2,57.544497680253954,-32.86709511732785,-67,-100,-67,-85,-72,-100,-68,-100,-100,-54,-79
49.6,57.05419426990273,-33.165142102310845,-68,-100,-69,-85,-73,-100,-68,-100,-100,-52,-79
50.0,56.609223694634885,-33.49443794857148,-70,-100,-66,-79,-71,-79,-69,-100,-100,-54,-78
50.400000000000006,56.20921210706502,-33.87793815398774,-70,-100,-65,-79,-71,-79,-66,-100,-100,-59,-78
50.800000000000004,55.86340777746891,-34.326457619799854,-72,-100,-62,-100,-72,-100,-64,-80,-100,-66,-78
51.2,55.59217934684882,-34.830202902390866,-72,-100,-62,-100,-72,-100,-64,-80,-100,-66,-78
51.6,55.40091851096871,-35.383292655170116,-74,-100,-64,-100,-71,-100,-63,-80,-100,-67,-77
52.0,55.29447731571453,-35.95906338521243,-74,-100,-65,-100,-70,-100,-60,-80,-100,-65,-77
52.400000000000006,55.26960375464198,-36.55403299782499,-72,-100,-67,-100,-72,-100,-60,-80,-100,-62,-77
52.800000000000004,55.317431709990835,-37.15040065650609,-72,-100,-67,-100,-74,-100,-60,-100,-100,-64,-77
53.2,55.4299179603362,-37.74803991524048,-72,-100,-67,-100,-74,-100,-60,-100,-100,-64,-77
53.6,55.58595563960602,-38.34964609562943,-73,-100,-67,-100,-76,-100,-60,-100,-100,-70,-78
54.0,55.76869711546456,-38.95662937453945,-75,-100,-67,-100,-77,-100,-61,-100,-100,-71,-78
54.400000000000006,55.95457936039786,-39.567155245020714,-78,-100,-65,-100,-78,-100,-63,-100,-100,-72,-76
54.800000000000004,56.14115178869658,-40.16885555251543,-78,-100,-64,-100,-78,-100,-63,-100,-100,-72,-76
55.2,56.32933105608552,-40.773384426665864,-78,-100,-64,-100,-78,-100,-63,-100,-100,-72,-76
