timestamp,x,y,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-00000486-0000,TJ-00CB-00000477-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000
9.200000000000001,13.380023738812172,0.11131488497315163,-83,-83,-100,-100,-100,-85,-100,-57,-100,-100,-64
9.600000000000001,13.963941284606966,0.08887987700179453,-83,-82,-100,-100,-100,-85,-100,-59,-100,-100,-60
10.0,14.550743377525011,0.0633959492366025,-85,-80,-100,-100,-100,-84,-100,-63,-100,-100,-56
10.4,15.136033204039318,0.03565789603553736,-84,-78,-100,-100,-100,-84,-100,-63,-100,-100,-57
10.8,15.722428545095001,0.006765220391498673,-84,-74,-100,-100,-100,-84,-100,-63,-100,-100,-58
11.200000000000001,16.30854190867292,-0.030706236730428067,-84,-74,-100,-100,-100,-84,-100,-63,-100,-100,-58
11.600000000000001,16.892373960865527,-0.07464363763736527,-87,-73,-100,-100,-100,-100,-100,-63,-100,-100,-54
12.0,17.475196471683713,-0.1257234726475705,-90,-76,-100,-100,-100,-89,-87,-65,-100,-100,-50
12.4,18.059667143773986,-0.17984085186425006,-86,-77,-100,-100,-100,-89,-88,-67,-100,-100,-51
12.8,18.64031929146299,-0.24359924764216784,-80,-74,-100,-100,-100,-100,-90,-68,-100,-100,-53
13.200000000000001,19.21761959468069,-0.3024236749044345,-80,-74,-100,-100,-100,-100,-90,-68,-100,-100,-53
13.600000000000001,19.808419969115967,-0.3658148908696371,-80,-75,-100,-100,-100,-100,-100,-68,-100,-100,-55
14.0,20.388925424521595,-0.4235509430011164,-81,-72,-100,-100,-100,-100,-84,-68,-100,-100,-55
14.4,20.97918545034735,-0.4815105092075189,-81,-72,-100,-100,-100,-86,-84,-70,-100,-100,-56
14.8,21.565561690012483,-0.5413916594693367,-79,-68,-100,-100,-100,-83,-84,-70,-100,-100,-56
15.200000000000001,22.149628637722643,-0.6047298583960053,-79,-68,-100,-100,-100,-83,-84,-70,-100,-100,-56
15.600000000000001,22.729971251114822,-0.6639161302122226,-72,-68,-100,-100,-100,-80,-84,-67,-100,-100,-56
16.0,23.313910002079457,-0.7202840342748862,-70,-68,-100,-100,-100,-78,-84,-68,-100,-95,-56
16.400000000000002,23.904099743497433,-0.7769813127052436,-71,-68,-100,-100,-100,-78,-82,-69,-100,-95,-57
16.8,24.491980114254932,-0.8333426723051259,-74,-67,-100,-100,-100,-80,-83,-68,-100,-100,-59
17.2,25.083657447222834,-0.8910136102454993,-74,-67,-100,-100,-100,-80,-83,-68,-100,-100,-59
17.6,25.67294178999871,-0.9507379183361201,-74,-67,-100,-100,-100,-81,-79,-69,-100,-100,-62
18.0,26.256813181080368,-1.012912536248187,-77,-65,-100,-100,-100,-81,-79,-71,-100,-100,-63
18.400000000000002,26.84134734351279,-1.0820510493479556,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
18.8,27.417008565746663,-1.1515838402245735,-74,-65,-100,-100,-100,-73,-100,-75,-100,-100,-64
19.200000000000003,27.999446223005048,-1.2237089321842969,-74,-65,-100,-100,-100,-73,-100,-75,-100,-100,-64
19.6,28.58028584828492,-1.2992624443565015,-70,-66,-100,-100,-100,-73,-79,-74,-100,-100,-65
20.0,29.163452717814987,-1.3797540273808795,-70,-65,-100,-100,-100,-73,-76,-73,-100,-100,-66
20.400000000000002,29.745660985063147,-1.4632449967327814,-70,-66,-100,-100,-100,-74,-76,-74,-100,-100,-68
20.8,30.327409974933836,-1.5505522863356453,-69,-65,-100,-100,-100,-75,-100,-76,-100,-100,-67
21.200000000000003,30.906679732060407,-1.64088273986124,-69,-65,-100,-100,-100,-75,-100,-76,-100,-100,-67
21.6,31.488028377433892,-1.7383064597006168,-69,-62,-100,-100,-100,-75,-100,-76,-100,-100,-67
22.0,32.06702931962502,-1.8382342875951032,-68,-59,-100,-100,-100,-76,-78,-76,-100,-100,-66
22.400000000000002,32.647574169724905,-1.9460335765342824,-67,-57,-100,-100,-100,-78,-76,-76,-100,-100,-67
22.8,33.22750400625251,-2.061223873054892,-63,-59,-100,-100,-100,-79,-74,-78,-100,-100,-70
23.200000000000003,33.801494386343705,-2.187885956635727,-63,-59,-100,-100,-100,-79,-74,-78,-100,-100,-70
23.6,34.37520096674142,-2.330151335771839,-64,-58,-100,-100,-100,-76,-73,-76,-100,-100,-71
24.0,34.933548788766764,-2.506222173968786,-64,-56,-100,-100,-100,-73,-74,-75,-100,-100,-73
24.400000000000002,35.48094986582597,-2.729014603839229,-62,-55,-100,-100,-100,-73,-76,-76,-100,-100,-70
24.8,36.002345588154945,-3.0018234939766892,-62,-56,-100,-100,-100,-72,-75,-76,-100,-100,-69
25.200000000000003,36.504426991437875,-3.3202786605909727,-62,-56,-100,-100,-100,-72,-75,-76,-100,-100,-69
25.6,36.982515147285454,-3.6744265364841757,-63,-58,-100,-100,-100,-71,-74,-77,-100,-100,-71
26.0,37.440892486971215,-4.058650085722253,-63,-56,-100,-100,-100,-72,-74,-78,-100,-100,-74
26.400000000000002,37.87844679418266,-4.469850302791107,-63,-56,-100,-100,-100,-73,-77,-76,-100,-100,-74
26.8,38.296646407005106,-4.900996633456232,-62,-58,-85,-100,-100,-74,-76,-78,-100,-100,-74
27.200000000000003,38.69442454562865,-5.355487423923575,-62,-58,-85,-100,-100,-74,-76,-78,-100,-100,-74
27.6,39.06758948528538,-5.820854846037491,-61,-60,-85,-100,-100,-73,-76,-79,-100,-81,-73
28.0,39.42672770857994,-6.299376858135236,-60,-60,-85,-100,-100,-71,-74,-79,-100,-81,-73
28.400000000000002,39.77437027264353,-6.770245208170622,-63,-63,-100,-100,-100,-72,-73,-77,-100,-84,-73
28.8,40.121894441246724,-7.2464687557423595,-63,-62,-81,-100,-100,-74,-72,-78,-100,-84,-74
29.200000000000003,40.466876446265736,-7.716658225298943,-63,-62,-81,-100,-100,-74,-72,-78,-100,-84,-74
29.6,40.8073257461813,-8.197024830189774,-61,-61,-81,-100,-100,-72,-73,-80,-100,-100,-75
30.0,41.144362947074946,-8.667252073776433,-60,-58,-81,-100,-100,-71,-73,-80,-100,-100,-75
30.400000000000002,41.485266189942266,-9.147162918221712,-59,-57,-100,-100,-100,-70,-74,-79,-100,-83,-76
30.8,41.825609903097885,-9.619491168530947,-60,-60,-100,-100,-100,-71,-77,-79,-100,-83,-76
31.200000000000003,42.16570616392749,-10.104058094373379,-60,-60,-100,-100,-100,-71,-77,-79,-100,-83,-76
31.6,42.49956374089567,-10.580782460879494,-59,-61,-100,-100,-100,-72,-78,-79,-100,-83,-76
32.0,42.833187428239114,-11.062783762349595,-58,-60,-100,-100,-100,-72,-76,-80,-100,-83,-76
32.4,43.16416623022391,-11.54152968529267,-59,-59,-100,-100,-100,-70,-75,-80,-100,-82,-76
32.800000000000004,43.48997185305901,-12.029568591274227,-60,-62,-81,-78,-100,-68,-74,-79,-100,-82,-76
33.2,43.8107599659711,-12.513097092517798,-60,-62,-81,-78,-100,-68,-74,-79,-100,-82,-76
33.6,44.12582646101036,-13.007529291265518,-60,-62,-81,-78,-100,-68,-72,-80,-100,-84,-77
34.0,44.43793497762702,-13.48469236702101,-63,-62,-82,-79,-100,-66,-71,-81,-100,-81,-75
34.4,44.75807938632568,-13.983757140841648,-63,-63,-82,-81,-100,-68,-71,-79,-100,-80,-75
34.800000000000004,45.07586070310269,-14.469798806821448,-62,-64,-79,-78,-100,-68,-71,-80,-83,-78,-75
35.2,45.39103527074936,-14.970074543349455,-62,-64,-79,-78,-100,-68,-71,-80,-83,-78,-75
35.6,45.70221957742069,-15.4641251149689,-60,-63,-77,-80,-100,-66,-71,-79,-83,-78,-75
36.0,46.000985404451164,-15.972828257728168,-62,-66,-78,-79,-100,-63,-72,-76,-100,-76,-75
36.4,46.29211208291418,-16.478404323987398,-63,-65,-79,-79,-100,-63,-72,-76,-100,-76,-75
36.800000000000004,46.575639690755395,-16.994848043925415,-61,-61,-80,-78,-100,-65,-70,-76,-80,-78,-74
37.2,46.85311334412847,-17.507309755665336,-61,-61,-80,-78,-100,-65,-70,-76,-80,-78,-74
37.6,47.108343790460424,-18.03743057086225,-64,-62,-82,-77,-100,-65,-71,-78,-79,-79,-75
38.0,47.34302879970144,-18.580019240206493,-68,-63,-82,-77,-100,-66,-71,-100,-78,-78,-76
38.400000000000006,47.53805032695429,-19.137041633768103,-68,-63,-79,-78,-100,-65,-68,-81,-79,-77,-77
38.800000000000004,47.70391445250476,-19.70764156688738,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
39.2,47.83177509694736,-20.29062273068334,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
39.6,47.91859023659851,-20.880860664525215,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
40.0,47.96847302227321,-21.475151552618957,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
40.400000000000006,47.985793942680395,-22.074062465318924,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
40.800000000000004,47.96862250687395,-22.671519927553025,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
41.2,47.9257776286088,-23.265484811108834,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
41.6,47.86461368832944,-23.858047456196765,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
42.0,47.790080162120866,-24.44425414410024,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
42.400000000000006,47.7045947506222,-25.03401935993408,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
42.800000000000004,47.615421332442644,-25.61772424091491,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
43.2,47.53173325326589,-26.20107360457099,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
43.6,47.46024622500677,-26.77884331675709,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
44.0,47.37959948227063,-27.367292216467977,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
44.400000000000006,47.300319051287666,-27.942795746883505,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
44.800000000000004,47.210010841400816,-28.527737025780237,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
45.2,47.107061181028726,-29.105631587861325,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
45.6,46.976302560410424,-29.683153013372667,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
46.0,46.82034144521123,-30.253237196010424,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
46.400000000000006,46.64098351131842,-30.822336381847762,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
46.800000000000004,46.453974389026676,-31.381080004770116,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
47.2,46.242293111077025,-31.941329932311355,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
47.6,46.01285992491486,-32.489473280499155,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
48.0,45.75142385436121,-33.02018480157723,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
48.400000000000006,45.442975605141996,-33.522510471827,-78,-85,-76,-72,-82,-70,-61,-100,-73,-62,-100
48.800000000000004,45.08439265291331,-33.99061345444968,-79,-100,-77,-71,-82,-70,-59,-100,-79,-67,-100
49.2,44.675828795988735,-34.40915412020111,-79,-100,-77,-71,-82,-70,-59,-100,-79,-67,-100
49.6,44.222724208459034,-34.772842802514255,-82,-79,-77,-70,-79,-70,-62,-100,-79,-66,-100
50.0,43.727041772885286,-35.07930853171625,-87,-81,-76,-69,-78,-69,-62,-100,-80,-68,-100
50.400000000000006,43.19830494997458,-35.33113053218692,-86,-82,-73,-69,-80,-70,-62,-100,-76,-68,-100
50.800000000000004,42.64279452443074,-35.52779131712545,-86,-81,-72,-72,-80,-70,-61,-100,-75,-66,-100
51.2,42.06691655374516,-35.67979413477011,-86,-81,-72,-72,-80,-70,-61,-100,-75,-66,-100
51.6,41.48004399979817,-35.7890143137228,-82,-83,-70,-70,-80,-71,-59,-100,-78,-65,-100
52.0,40.88980702560075,-35.86528881156614,-82,-84,-70,-71,-81,-72,-57,-100,-100,-66,-100
52.400000000000006,40.291672442809926,-35.90745688136234,-100,-82,-70,-70,-82,-73,-56,-100,-82,-67,-100
52.800000000000004,39.701867839181006,-35.92544454382388,-100,-100,-70,-70,-85,-74,-58,-100,-83,-70,-100
53.2,39.138153733750514,-35.96519284662882,-100,-100,-70,-70,-85,-74,-58,-100,-83,-70,-100
53.6,38.58739065122815,-36.059914224911736,-100,-100,-67,-69,-81,-74,-59,-100,-85,-72,-100
54.0,38.055763372586455,-36.220872067742256,-100,-100,-65,-69,-79,-72,-57,-100,-100,-73,-100
54.400000000000006,37.55244954115035,-36.45693958333414,-100,-100,-67,-67,-80,-72,-60,-100,-81,-73,-100
54.800000000000004,37.084323858446226,-36.769608101700946,-88,-82,-67,-65,-79,-72,-65,-100,-81,-73,-100
55.2,36.671104823568726,-37.14467839157287,-88,-82,-67,-65,-79,-72,-65,-100,-81,-73,-100
55.6,36.29664047370544,-37.59291997085243,-88,-79,-66,-64,-78,-71,-65,-100,-100,-75,-100
56.0,35.98410279227444,-38.082290785059634,-100,-77,-63,-66,-79,-70,-65,-100,-100,-75,-100
56.400000000000006,35.72404444530348,-38.60399344864455,-100,-80,-63,-68,-78,-72,-65,-100,-100,-74,-100
56.800000000000004,35.511642905004535,-39.14106372934166,-100,-84,-62,-68,-75,-75,-67,-100,-100,-74,-100
57.2,35.32792915231706,-39.698212577525936,-100,-84,-62,-68,-75,-75,-67,-100,-100,-74,-100
57.6,35.171778258450686,-40.25666639016038,-100,-84,-62,-68,-77,-77,-68,-100,-100,-74,-100
58.0,35.02176032844623,-40.82133921373371,-100,-100,-63,-69,-79,-79,-69,-100,-100,-74,-100
58.400000000000006,34.875330483617915,-41.382927885512515,-100,-100,-60,-67,-78,-80,-70,-100,-100,-100,-100
58.800000000000004,34.72627633275683,-41.935642498424464,-89,-100,-59,-62,-72,-76,-64,-100,-100,-75,-100
59.2,34.57551268070492,-42.47440904961225,-89,-100,-59,-62,-72,-76,-64,-100,-100,-75,-100
