timestamp,x,y,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-00000486-0000,TJ-00CB-00000477-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000
10.4,10.89741876232197,-8.401040021501464,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
10.8,11.542046915735497,-8.406592804246324,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
11.200000000000001,12.183192456269197,-8.412822629553702,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
11.600000000000001,12.827486912733338,-8.42363048375857,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
12.0,13.467244167623962,-8.43382765411453,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
12.4,14.110316089562339,-8.446813349123712,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
12.8,14.750943953282409,-8.459338245611718,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
13.200000000000001,15.393477856026184,-8.473735786187,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
13.600000000000001,16.03280501704731,-8.488639695620737,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
14.0,16.672953616625286,-8.503636239843368,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
14.4,17.312767659127214,-8.520214041578333,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
14.8,17.95466096311301,-8.538145901142261,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
15.200000000000001,18.532675330037726,-8.525054077569152,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
15.600000000000001,19.074991424437805,-8.471659622726271,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
16.0,19.617121614171857,-8.358142201008345,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
16.400000000000002,20.17794078707602,-8.1684420111041,-54,-55,-62,-100,-73,-74,-100,-100,-88,-100,-74
16.8,20.72035415626922,-7.9180116068567346,-59,-53,-64,-100,-71,-72,-84,-100,-88,-100,-75
17.2,21.238329865123774,-7.621451454436068,-59,-53,-64,-100,-71,-72,-84,-100,-88,-100,-75
17.6,21.744359739943945,-7.2867169985989175,-59,-51,-64,-100,-71,-74,-84,-85,-81,-100,-78
18.0,22.239170266287477,-6.921135083402254,-58,-49,-63,-100,-71,-74,-84,-85,-81,-100,-76
18.400000000000002,22.722676292131563,-6.527028585642267,-57,-50,-64,-100,-73,-74,-100,-83,-100,-100,-75
18.8,23.175283163665807,-6.1032592690440035,-56,-52,-65,-100,-76,-73,-86,-83,-100,-100,-74
19.200000000000003,23.61468999863643,-5.651427199094624,-56,-52,-65,-100,-76,-73,-86,-83,-100,-100,-74
19.6,24.06258362893082,-5.192715703615518,-54,-58,-65,-100,-74,-77,-82,-100,-100,-100,-74
20.0,24.52032441900044,-4.7340903622128705,-54,-58,-65,-100,-71,-78,-82,-83,-81,-100,-74
20.400000000000002,24.973059259370345,-4.28053379938049,-53,-59,-66,-100,-69,-77,-79,-83,-81,-100,-74
20.8,25.431362894259944,-3.8266034045278454,-57,-62,-65,-100,-68,-77,-100,-81,-81,-100,-73
21.200000000000003,25.88489110459059,-3.3728319719991404,-57,-62,-65,-100,-68,-77,-100,-81,-81,-100,-73
21.6,26.345235892145773,-2.917494278616402,-56,-65,-65,-100,-70,-77,-100,-81,-82,-100,-73
22.0,26.804352995698068,-2.4633775487189733,-55,-66,-66,-100,-69,-77,-84,-100,-83,-100,-73
22.400000000000002,27.26463195471648,-2.0111953744794535,-57,-65,-67,-100,-67,-80,-84,-77,-83,-100,-72
22.8,27.725618858368264,-1.559696447542071,-57,-66,-68,-100,-66,-77,-82,-81,-100,-100,-71
23.200000000000003,28.193820142720934,-1.1102030366620348,-57,-66,-68,-100,-66,-77,-82,-81,-100,-100,-71
23.6,28.65928440976483,-0.6634394598151746,-55,-68,-67,-100,-63,-77,-82,-82,-79,-100,-72
24.0,29.130752789663607,-0.21771445152046487,-54,-68,-67,-100,-64,-100,-78,-79,-77,-100,-72
24.400000000000002,29.600844692946964,0.2242176332245145,-56,-67,-68,-100,-66,-100,-78,-79,-77,-100,-69
24.8,30.07343907777105,0.6642062847511973,-58,-68,-68,-100,-67,-100,-100,-77,-78,-100,-70
25.200000000000003,30.54388390618191,1.100399011408608,-58,-68,-68,-100,-67,-100,-100,-77,-78,-100,-70
25.6,31.01762587768418,1.5352899883797446,-58,-69,-68,-100,-67,-100,-100,-78,-79,-100,-70
26.0,31.489149720680185,1.9660160352942784,-57,-70,-67,-100,-66,-100,-82,-77,-100,-100,-70
26.400000000000002,31.965069969135325,2.3969536881750955,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
26.8,32.440098139231246,2.8258256150246663,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
27.200000000000003,32.92021623346585,3.253845425112118,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
27.6,33.39870486745657,3.678821859585604,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
28.0,33.87248244604709,4.103358833193565,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
28.400000000000002,34.26967358508283,4.507796909143657,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
28.8,34.62635075259709,4.934479447392138,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
29.200000000000003,34.95719428762441,5.407194378432354,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
29.6,35.26971851204088,5.924613225754923,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
30.0,35.56547002075837,6.470330262841299,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
30.400000000000002,35.84266660355523,7.033430931795147,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
30.8,36.10467272217486,7.609689978537798,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
31.200000000000003,36.346709246060385,8.19386248325287,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
31.6,36.567879452825096,8.788019459241061,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
32.0,36.75650746872452,9.389496756181769,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
32.4,36.94079673581423,9.999350529347304,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
32.800000000000004,37.1248619517371,10.615589367555206,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
33.2,37.3077324385136,11.232222532632537,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
33.6,37.48969457385597,11.850619442107678,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
34.0,37.671512192086226,12.46843526178764,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
34.4,37.85215927309206,13.086920982608907,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
34.800000000000004,38.036997807530035,13.708595769620983,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
35.2,38.21983151547202,14.32790029203385,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
35.6,38.406897070681275,14.947880205857022,-69,-76,-78,-100,-78,-100,-68,-72,-71,-81,-57
36.0,38.593418079141244,15.566436318736667,-71,-79,-100,-78,-77,-100,-69,-73,-73,-77,-57
36.4,38.78027824808202,16.186368663298673,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
36.800000000000004,38.96626195154734,16.805602923475337,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
37.2,39.156244166619004,17.425281474386225,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
37.6,39.343780698591935,18.040924857105438,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
38.0,39.53620318562595,18.659521296762545,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
38.400000000000006,39.726126166004185,19.27477351397885,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
38.800000000000004,39.91841565729036,19.88904414364732,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
39.2,40.111742825509616,20.502884807550938,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
39.6,40.30764933029124,21.1162544939315,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
40.0,40.50229528440989,21.727157181343262,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
40.400000000000006,40.701178324221715,22.341279095906142,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
40.800000000000004,40.900299588402575,22.953582247307708,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
41.2,41.09917129098004,23.563780799317847,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
41.6,41.297293913921266,24.17374212859603,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
42.0,41.49434284812051,24.784795965260518,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
42.400000000000006,41.69522110087573,25.39733952783378,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
42.800000000000004,41.8948895717992,26.007187011888956,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
43.2,42.0976410818472,26.61845166538695,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
43.6,42.29766402018908,27.230047414691587,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
44.0,42.501667180628274,27.844537152745335,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
44.400000000000006,42.69618319779845,28.45071948862782,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
44.800000000000004,42.8967639145036,29.063863397945656,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
45.2,43.08704718247739,29.67089225465125,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
45.6,43.29089816700079,30.289298854754627,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
46.0,43.4880627493474,30.895877955745725,-79,-91,-83,-73,-87,-100,-50,-91,-58,-73,-72
46.400000000000006,43.6926100407924,31.507875313144027,-78,-91,-82,-75,-87,-100,-55,-92,-58,-74,-74
46.800000000000004,43.89595903394634,32.116125922866004,-78,-91,-81,-76,-87,-100,-56,-92,-56,-71,-75
47.2,44.1061413580375,32.727608949918874,-78,-91,-81,-76,-87,-100,-56,-92,-56,-71,-75
47.6,44.31621723875245,33.33442815697061,-78,-100,-100,-76,-87,-100,-59,-100,-54,-68,-77
48.0,44.526841209963614,33.93891832594825,-78,-100,-100,-78,-87,-100,-60,-100,-54,-69,-79
48.400000000000006,44.74196320755268,34.54556355284407,-79,-100,-100,-82,-100,-100,-60,-100,-52,-71,-75
48.800000000000004,44.9560778630265,35.14898418263659,-80,-100,-100,-81,-100,-100,-60,-100,-54,-70,-75
49.2,45.174226066927815,35.755046667599466,-80,-100,-100,-81,-100,-100,-60,-100,-54,-70,-75
49.6,45.39335900373143,36.36092779032662,-78,-100,-100,-80,-100,-100,-60,-100,-56,-68,-76
50.0,45.611684570085046,36.96554958629452,-78,-100,-100,-79,-100,-100,-60,-100,-57,-68,-76
50.400000000000006,45.82873038330677,37.570777985668734,-81,-100,-100,-79,-100,-100,-64,-100,-58,-67,-76
50.800000000000004,46.05058737768718,38.1791452483986,-80,-100,-100,-80,-100,-100,-67,-100,-57,-68,-77
51.2,46.269609959442526,38.78411803488633,-80,-100,-100,-80,-100,-100,-67,-100,-57,-68,-77
51.6,46.49026442936597,39.38444889830535,-79,-100,-100,-80,-100,-100,-67,-100,-55,-67,-77
52.0,46.708374601108055,39.98311527474974,-80,-100,-100,-79,-100,-100,-68,-100,-56,-65,-77
52.400000000000006,46.936442637662054,40.58831577542593,-80,-100,-100,-78,-100,-100,-67,-100,-58,-67,-79
52.800000000000004,47.15930721728001,41.18653195629821,-82,-100,-100,-77,-100,-100,-68,-100,-55,-68,-80
53.2,47.38593337165236,41.785876509258244,-82,-100,-100,-77,-100,-100,-68,-100,-55,-68,-80
53.6,47.609662321085516,42.38131375035786,-83,-100,-86,-77,-100,-100,-69,-100,-54,-69,-81
54.0,47.839675290453634,42.98044219531656,-79,-100,-86,-76,-100,-100,-71,-100,-55,-68,-82
54.400000000000006,48.06630602535682,43.57224568052506,-80,-100,-100,-73,-100,-100,-71,-100,-54,-69,-85
54.800000000000004,48.2929661586764,44.16335114201202,-83,-100,-100,-73,-100,-100,-74,-100,-54,-68,-83
55.2,48.508045570521176,44.7346871182007,-83,-100,-100,-73,-100,-100,-74,-100,-54,-68,-83
