timestamp,x,y,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-00000486-0000,TJ-00CB-00000477-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000
31.200000000000003,37.970316691737295,2.6786419665800785,-73,-62,-80,-62,-82,-76,-65,-100,-75,-74,-78
31.6,38.351299446265564,3.093446288015044,-62,-64,-82,-62,-81,-77,-65,-83,-77,-73,-78
32.0,38.70267950685236,3.5447416098765943,-64,-65,-100,-64,-84,-78,-64,-83,-78,-76,-78
32.4,39.02787448867658,4.026568020493843,-66,-65,-100,-65,-82,-74,-65,-83,-78,-76,-79
32.800000000000004,39.327405464067645,4.526973420331129,-69,-65,-100,-63,-81,-73,-69,-100,-75,-77,-77
33.2,39.60836037818708,5.045035304850617,-69,-65,-100,-63,-81,-73,-69,-100,-75,-77,-77
33.6,39.87194629209381,5.573911410678304,-68,-63,-87,-62,-82,-73,-72,-100,-76,-75,-79
34.0,40.12107148975935,6.11025081922228,-66,-64,-87,-60,-81,-73,-74,-82,-82,-70,-79
34.4,40.35687465151626,6.6532857997052455,-64,-63,-100,-57,-82,-73,-74,-82,-79,-70,-81
34.800000000000004,40.58024342396409,7.198571658973279,-67,-63,-100,-57,-100,-75,-75,-81,-78,-71,-80
35.2,40.79772403867277,7.747794133611423,-67,-63,-100,-57,-100,-75,-75,-81,-78,-71,-80
35.6,41.023872138336934,8.286084328926622,-71,-66,-100,-59,-82,-75,-77,-84,-80,-75,-80
36.0,41.259464469412,8.815539663052391,-72,-65,-100,-60,-82,-75,-76,-88,-79,-74,-82
36.4,41.49261222047996,9.349309624419348,-71,-66,-90,-59,-83,-72,-77,-82,-79,-73,-82
36.800000000000004,41.71633577712688,9.881204945717053,-70,-65,-90,-54,-82,-74,-77,-83,-79,-74,-81
37.2,41.928758274572985,10.422102557115782,-70,-65,-90,-54,-82,-74,-77,-83,-79,-74,-81
37.6,42.129559726355176,10.967023408195647,-71,-66,-100,-53,-77,-73,-76,-84,-80,-72,-80
38.0,42.33552140694465,11.520313471544542,-73,-69,-100,-55,-78,-73,-76,-83,-81,-69,-80
38.400000000000006,42.54031756054154,12.063950902834694,-79,-73,-100,-58,-79,-73,-79,-82,-83,-67,-80
38.800000000000004,42.74631689158008,12.608282446439564,-81,-73,-100,-58,-80,-73,-79,-82,-83,-65,-81
39.2,42.95566948404747,13.148994706660995,-81,-73,-100,-58,-80,-73,-79,-82,-83,-65,-81
39.6,43.1603980104081,13.690554861641738,-78,-72,-100,-59,-80,-71,-79,-81,-81,-64,-82
40.0,43.35598640084623,14.230847253202425,-80,-73,-100,-61,-79,-67,-82,-84,-81,-64,-100
40.400000000000006,43.55425849864465,14.779292043529404,-80,-74,-100,-61,-78,-68,-82,-82,-82,-64,-100
40.800000000000004,43.753556804595995,15.321948313975097,-80,-75,-100,-62,-77,-69,-81,-79,-100,-64,-100
41.2,43.95285334459403,15.865101754776246,-80,-75,-100,-62,-77,-69,-81,-79,-100,-64,-100
41.6,44.15237136599193,16.407022796341238,-84,-72,-100,-65,-75,-66,-84,-78,-84,-64,-80
42.0,44.35334221772177,16.955463328787104,-82,-72,-100,-66,-69,-64,-86,-77,-84,-66,-83
42.400000000000006,44.55789168145231,17.49624417833915,-82,-73,-100,-68,-71,-65,-82,-77,-82,-66,-84
42.800000000000004,44.760049499264,18.04169128572343,-86,-76,-100,-70,-72,-64,-82,-75,-82,-61,-100
43.2,44.95814566303503,18.586706392413745,-86,-76,-100,-70,-72,-64,-82,-75,-82,-61,-100
43.6,45.15715616198381,19.13845775629861,-100,-79,-100,-72,-75,-61,-82,-77,-86,-58,-100
44.0,45.35991709810175,19.684986768828935,-85,-77,-100,-73,-74,-58,-82,-78,-86,-57,-100
44.400000000000006,45.562332370508265,20.229943551323455,-85,-76,-100,-71,-75,-59,-82,-81,-84,-60,-83
44.800000000000004,45.76778709028025,20.77945785412823,-100,-74,-100,-69,-76,-59,-83,-82,-87,-58,-83
45.2,45.97331022336468,21.3287756400215,-100,-74,-100,-69,-76,-59,-83,-82,-87,-58,-83
45.6,46.17654910098007,21.876975874519125,-100,-73,-100,-70,-73,-61,-84,-76,-87,-55,-82
46.0,46.38131411120325,22.427876270617944,-100,-73,-100,-71,-72,-62,-86,-77,-87,-55,-88
46.400000000000006,46.58440793059078,22.97741938750399,-100,-74,-100,-72,-78,-62,-100,-78,-100,-57,-88
46.800000000000004,46.79145368806424,23.527704215211724,-100,-77,-100,-76,-77,-59,-92,-80,-100,-62,-100
47.2,46.99882572451433,24.073948254462632,-100,-77,-100,-76,-77,-59,-92,-80,-100,-62,-100
47.6,47.21239809104563,24.62368062284765,-100,-79,-100,-78,-77,-58,-92,-80,-100,-64,-100
48.0,47.42689857827298,25.16470616292142,-100,-86,-100,-79,-76,-55,-100,-79,-87,-63,-100
48.400000000000006,47.64154677646984,25.702760758060094,-100,-88,-100,-80,-75,-55,-100,-80,-87,-59,-100
48.800000000000004,47.84983128949218,26.240298466311675,-100,-85,-100,-79,-71,-60,-100,-81,-100,-62,-100
49.2,48.05253830009388,26.781493675246626,-100,-85,-100,-79,-71,-60,-100,-81,-100,-62,-100
49.6,48.251907925732006,27.32518490661455,-100,-83,-100,-80,-69,-63,-100,-79,-100,-60,-100
50.0,48.452615366972886,27.874597050755654,-100,-81,-100,-82,-71,-62,-100,-75,-100,-56,-100
50.400000000000006,48.651459747986856,28.426729572969624,-100,-82,-100,-83,-73,-61,-100,-74,-100,-59,-100
50.800000000000004,48.84696085279325,28.975790894026893,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100
51.2,49.03331294752916,29.520296227164582,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100
51.6,49.218545790390415,30.071362947095857,-100,-81,-100,-79,-72,-63,-100,-76,-100,-51,-100
52.0,49.39443212153038,30.624646790706006,-100,-79,-100,-78,-73,-63,-100,-75,-100,-56,-100
52.400000000000006,49.57272962422566,31.183616181530947,-100,-79,-100,-76,-70,-63,-100,-74,-100,-57,-100
52.800000000000004,49.74372129788083,31.736368231862382,-100,-80,-100,-77,-69,-62,-100,-74,-100,-58,-100
53.2,49.91680184882464,32.292535153663586,-100,-80,-100,-77,-69,-62,-100,-74,-100,-58,-100
53.6,50.09389802591972,32.85123043877335,-100,-81,-100,-78,-66,-62,-86,-73,-100,-57,-100
54.0,50.28089328009242,33.404744244170544,-100,-79,-100,-76,-67,-65,-86,-74,-100,-54,-100
54.400000000000006,50.4713294708682,33.955627791766965,-100,-82,-100,-77,-69,-67,-100,-75,-100,-57,-100
54.800000000000004,50.66793990179202,34.504333949742204,-100,-82,-100,-77,-67,-67,-100,-74,-100,-57,-100
55.2,50.86427470859815,35.05371482318735,-100,-82,-100,-77,-67,-67,-100,-74,-100,-57,-100
55.6,51.06857390717742,35.60367306262328,-100,-81,-100,-78,-65,-66,-100,-73,-100,-54,-100
56.0,51.2706336699829,36.148208367366315,-100,-79,-100,-78,-65,-66,-100,-74,-100,-52,-100
56.400000000000006,51.48965810201467,36.69492795791399,-100,-79,-100,-78,-63,-67,-100,-73,-100,-51,-100
56.800000000000004,51.714331378657825,37.23280988509719,-100,-79,-100,-80,-60,-69,-100,-71,-100,-55,-100
57.2,51.95125402540623,37.77292940726885,-100,-79,-100,-80,-60,-69,-100,-71,-100,-55,-100
57.6,52.17836565229375,38.301894608756676,-100,-79,-100,-81,-56,-68,-100,-69,-100,-56,-100
58.0,52.41260014753566,38.838656616472974,-100,-79,-100,-81,-54,-65,-100,-70,-100,-53,-100
58.400000000000006,52.63213555987977,39.36284000231564,-100,-81,-100,-81,-59,-68,-100,-69,-100,-57,-100
58.800000000000004,52.86773521512729,39.88997392609532,-100,-82,-100,-81,-58,-70,-100,-70,-100,-61,-100
59.2,53.10759437547564,40.39541656469102,-100,-82,-100,-81,-58,-70,-100,-70,-100,-61,-100
